price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
7495,2014.0,ford,escape titanium,excellent,6 cylinders,gas,180000.0,clean,automatic,rwd,SUV,red,sc,33.954296,-78.47517
0,2014.0,mercedes-benz,s-class,,8 cylinders,gas,59222.0,clean,automatic,rwd,sedan,silver,sc,,
3500,2007.0,jeep,compass limited 4x4,excellent,6 cylinders,gas,299686.0,clean,automatic,4wd,SUV,white,sc,33.957286,-78.462124
21680,2014.0,gmc,yukon,,,gas,113585.0,clean,automatic,,,,sc,33.771713,-79.019122
12980,2013.0,honda,odyssey,,,gas,114705.0,clean,automatic,,,,sc,33.770857,-79.020152
8980,2011.0,nissan,rogue,excellent,,gas,114864.0,clean,automatic,,,,sc,33.7705,-79.019895
8980,2015.0,chrysler,town & country,,,gas,144481.0,clean,automatic,,,,sc,33.77157,-79.020152
23480,2017.0,ford,transit,excellent,,gas,71943.0,clean,automatic,,,,sc,33.771428,-79.020281
21980,2005.0,chevrolet,corvette,,,gas,60773.0,clean,manual,,,,sc,33.771706,-79.019476
14880,2010.0,lexus,ls,excellent,,gas,149599.0,clean,automatic,,,,sc,33.771369,-79.01924
23480,2017.0,ford,transit,excellent,,gas,71943.0,clean,automatic,,,,sc,33.771328,-79.019358
9980,2011.0,bmw,328,,,gas,100565.0,clean,automatic,,,,sc,33.771042,-79.019723
11480,2014.0,kia,optima,,,gas,99572.0,clean,automatic,,,,sc,33.771649,-79.020431
19980,2013.0,nissan,titan,excellent,,gas,126494.0,clean,automatic,,,,sc,33.771142,-79.019895
13980,1998.0,chevrolet,corvette convertible,,,gas,132969.0,clean,automatic,,,,sc,33.771285,-79.01968
13980,1998.0,chevrolet,corvette convertible,,,gas,132969.0,clean,automatic,,,,sc,33.771285,-79.01968
10480,2017.0,kia,soul,,,gas,95825.0,clean,automatic,,,,sc,33.771494,-79.020195
13480,2013.0,lincoln,mkz,,,gas,82156.0,clean,automatic,,,,sc,33.771142,-79.020109
4280,2009.0,volvo,s60,,,gas,152256.0,clean,automatic,,,,sc,33.771405,-79.020019
16480,2016.0,cadillac,srx,excellent,,gas,81645.0,clean,automatic,,,,sc,33.771834,-79.020257
17980,2014.0,mercedes-benz,cla,,,gas,100536.0,clean,automatic,,,,sc,33.771723,-79.020422
15480,2015.0,chevrolet,colorado,,,gas,102317.0,clean,automatic,,,,sc,33.771613,-79.020109
