price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
21000,2020.0,ford,fusion,,4 cylinders,gas,36101.0,clean,automatic,4wd,sedan,silver,mn,43.651759,-94.452864
27590,2019.0,lincoln,mkz sedan 4d,good,,gas,8643.0,clean,other,fwd,sedan,red,mn,44.16,-93.99
25990,2018.0,lincoln,mkz premiere hybrid,good,,hybrid,17500.0,clean,other,fwd,sedan,silver,mn,44.16,-93.99
12000,1997.0,chevrolet,silverado k1500,like new,8 cylinders,gas,121500.0,clean,automatic,4wd,truck,brown,mn,44.2221,-93.8289
22990,2017.0,lincoln,mkz premiere sedan 4d,good,,gas,13210.0,clean,other,fwd,sedan,black,mn,44.16,-93.99
22590,2017.0,lincoln,mkz premiere hybrid,good,,gas,22214.0,clean,other,fwd,sedan,silver,mn,44.16,-93.99
25590,2018.0,lincoln,mkz reserve hybrid sedan,good,,hybrid,33467.0,clean,other,fwd,sedan,white,mn,44.16,-93.99
21500,2016.0,ford,explorer,,6 cylinders,gas,73531.0,clean,automatic,4wd,SUV,white,mn,43.651759,-94.452864
3802,2001.0,ford,escape,excellent,6 cylinders,gas,188530.0,clean,automatic,4wd,SUV,green,mn,44.77274,-93.50024
19995,2010.0,toyota,tacoma,excellent,,gas,136707.0,clean,automatic,4wd,pickup,,mn,44.307057,-93.289528
13995,2005.0,jeep,wrangler,excellent,,gas,154256.0,clean,manual,4wd,SUV,red,mn,44.307057,-93.289528
13995,2011.0,ford,ranger,excellent,,gas,118689.0,clean,automatic,4wd,pickup,white,mn,44.307057,-93.289528
17998,2017.0,chevrolet,bolt ev lt,excellent,,electric,37459.0,clean,automatic,fwd,,blue,mn,44.1538,-93.996
27900,2019.0,jeep,cherokee,,4 cylinders,gas,32604.0,clean,automatic,4wd,SUV,blue,mn,43.651759,-94.452864
13498,2013.0,buick,encore premium,excellent,,gas,65663.0,clean,automatic,4wd,SUV,red,mn,44.1538,-93.996
23000,2005.0,chevrolet,silverado 2500hd,excellent,,diesel,147000.0,clean,automatic,,truck,,mn,44.1111,-94.9134
24590,2019.0,honda,civic si sedan 4d,good,,gas,40319.0,clean,other,fwd,sedan,blue,mn,44.16,-93.99
29990,2018.0,audi,a6 2.0t premium plus sedan,good,,gas,23559.0,clean,other,,sedan,silver,mn,44.16,-93.99
22590,2020.0,buick,encore gx select sport,good,,other,5144.0,clean,other,,SUV,red,mn,44.16,-93.99
2300,2004.0,,oldsmobile alero,good,4 cylinders,gas,177085.0,clean,automatic,,sedan,white,mn,44.6791,-94.0083
17500,2019.0,ford,fusion,,4 cylinders,gas,35492.0,clean,automatic,4wd,sedan,,mn,43.651759,-94.452864
13000,2005.0,ford,excursion,excellent,10 cylinders,gas,150855.0,clean,automatic,4wd,SUV,yellow,mn,44.77274,-93.50024
40990,2018.0,mercedes-benz,gls 450 4matic,good,6 cylinders,gas,54431.0,clean,automatic,,SUV,silver,mn,44.16,-93.99
14990,2016.0,,Scion iM Hatchback 4D,good,,gas,65203.0,clean,other,fwd,hatchback,red,mn,44.16,-93.99
23250,2019.0,jeep,compass,,,gas,24228.0,clean,automatic,4wd,,,mn,44.164936,-93.955269
17700,2013.0,ford,explorer limited,excellent,6 cylinders,gas,107500.0,clean,automatic,4wd,,silver,mn,43.6705,-94.5886
5200,2014.0,ford,taurus,good,6 cylinders,gas,185600.0,clean,automatic,4wd,sedan,,mn,44.5622,-94.2026
20500,2013.0,chevrolet,tahoe,good,8 cylinders,gas,95000.0,clean,automatic,4wd,SUV,silver,mn,44.2172,-94.0942
36999,2019.0,ford,f-150,,8 cylinders,gas,45387.0,clean,automatic,4wd,truck,grey,mn,43.651759,-94.452864
10300,2009.0,toyota,rav4 rav limited awd,excellent,4 cylinders,gas,117000.0,clean,automatic,,,,mn,44.0805,-93.2191
33590,2017.0,audi,q5 3.0t premium plus sport,good,6 cylinders,gas,14318.0,clean,automatic,,SUV,black,mn,44.16,-93.99
17590,2015.0,volvo,s60 t5 premier sedan 4d,good,,gas,63512.0,clean,automatic,,sedan,blue,mn,44.16,-93.99
29990,2018.0,alfa-romeo,romeo stelvio ti sport,good,,other,26978.0,clean,other,,hatchback,,mn,44.16,-93.99
45000,2017.0,ford,super duty f-250,,8 cylinders,gas,88243.0,clean,automatic,4wd,truck,white,mn,43.651759,-94.452864
39590,2020.0,infiniti,qx60 luxe sport utility,good,,other,8140.0,clean,other,,SUV,,mn,44.16,-93.99
39990,2020.0,acura,mdx sh-awd sport utility,good,6 cylinders,gas,1237.0,clean,other,,other,white,mn,44.16,-93.99
27500,2019.0,ford,edge,,4 cylinders,gas,47556.0,clean,automatic,4wd,SUV,grey,mn,43.651759,-94.452864
8995,1990.0,chevrolet,corvette,good,8 cylinders,gas,158500.0,clean,automatic,rwd,,green,mn,44.263863,-94.065285
40990,2018.0,jeep,wrangler unlimited all new,good,6 cylinders,gas,27605.0,clean,other,4wd,SUV,white,mn,44.16,-93.99
40990,2014.0,chevrolet,silverado 2500 hd crew,good,8 cylinders,gas,53263.0,clean,other,,pickup,white,mn,44.16,-93.99
38990,2017.0,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,20676.0,clean,other,4wd,other,red,mn,44.16,-93.99
35990,2018.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,5160.0,clean,other,rwd,coupe,orange,mn,44.16,-93.99
