price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
18000,2008.0,bmw,z4 roadster 3.0i,excellent,6 cylinders,gas,36200.0,clean,automatic,rwd,convertible,silver,pa,40.0399,-75.3459
8500,2007.0,volkswagen,beetle,excellent,5 cylinders,gas,43435.0,clean,automatic,fwd,coupe,silver,pa,39.962256,-75.171263
5400,2011.0,acura,tsx,excellent,4 cylinders,gas,232000.0,clean,automatic,4wd,sedan,grey,pa,39.891,-75.0724
4800,2009.0,toyota,prius,excellent,4 cylinders,hybrid,130.0,clean,automatic,,,,pa,40.121359,-75.067692
7199,2013.0,dodge,dart,,,gas,130406.0,clean,,fwd,sedan,orange,pa,40.13519,-74.70357
5999,2012.0,chevrolet,cruze,,4 cylinders,gas,82750.0,salvage,manual,fwd,sedan,white,pa,40.810152,-80.425219
0,2019.0,kia,soul,,,gas,33004.0,clean,automatic,fwd,,,pa,39.905525,-75.224944
0,2019.0,kia,forte,,,gas,13470.0,clean,automatic,fwd,,black,pa,39.905525,-75.224944
0,2018.0,kia,forte,,,gas,36918.0,clean,automatic,fwd,,blue,pa,39.905525,-75.224944
23950,2019.0,honda,odyssey ex-l,excellent,6 cylinders,gas,18950.0,rebuilt,automatic,4wd,mini-van,brown,pa,40.1547,-74.9904
10999,2014.0,bmw,x1,,,gas,80070.0,rebuilt,automatic,,SUV,black,pa,40.202333,-74.786583
12500,2007.0,ford,explorer,excellent,8 cylinders,gas,40385.0,clean,automatic,4wd,SUV,white,pa,40.101947,-75.027294
8950,2014.0,chevrolet,equinox lt 4dr suv w/,,,gas,107923.0,clean,automatic,,SUV,,pa,40.89333,-74.164125
6999,2005.0,toyota,highlander v6,excellent,6 cylinders,gas,141785.0,clean,automatic,fwd,SUV,blue,pa,40.0634,-74.999
9995,2014.0,toyota,prius,like new,4 cylinders,hybrid,99850.0,clean,automatic,fwd,hatchback,green,pa,40.0634,-74.999
18500,2012.0,mercedes-benz,sprinter 2500,like new,6 cylinders,diesel,125000.0,clean,automatic,rwd,truck,white,pa,40.046993,-74.994311
18995,2012.0,mercedes-benz,sprinter 2500,like new,6 cylinders,diesel,140000.0,clean,automatic,rwd,truck,white,pa,40.0634,-74.999
16999,2013.0,jeep,grand cherokee,,,gas,118905.0,clean,automatic,4wd,SUV,black,pa,40.13519,-74.70357
20995,2015.0,mercedes-benz,sprinter 2500,like new,4 cylinders,diesel,160000.0,clean,automatic,rwd,truck,white,pa,40.046993,-74.994311
18500,2015.0,ford,transit cargo van t-250,like new,6 cylinders,gas,125000.0,clean,automatic,rwd,truck,white,pa,40.046993,-74.994311
3900,2009.0,honda,civic,good,4 cylinders,gas,220000.0,clean,automatic,fwd,sedan,blue,pa,39.929817,-75.009491
2500,2002.0,ford,escape xlt,good,6 cylinders,gas,160700.0,clean,automatic,,SUV,green,pa,40.0903,-75.041
0,2007.0,mercedes-benz,gl-class,,,gas,108293.0,clean,automatic,,SUV,white,pa,40.03848,-75.03703
