price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
16995,2010.0,ford,f-150,,,other,151416.0,clean,automatic,4wd,pickup,red,ks,39.08117,-94.62609
14995,2010.0,chevrolet,camaro,,,gas,101894.0,clean,automatic,,coupe,black,ks,39.08117,-94.62609
19117,2019.0,ford,ecosport,,,gas,43466.0,clean,automatic,4wd,,black,ks,38.382623,-93.77344
20000,2018.0,subaru,outback,,,gas,65949.0,clean,automatic,4wd,SUV,black,ks,39.011818,-94.27298
17950,2010.0,chevrolet,camaro,,,gas,112579.0,clean,automatic,,other,black,ks,39.008811,-94.714109
34685,2021.0,gmc,terrain,,,gas,3451.0,clean,automatic,fwd,,,ks,38.382623,-93.77344
27981,2016.0,chevrolet,silverado 1500 lt,,8 cylinders,gas,119175.0,clean,automatic,,truck,silver,ks,39.0152,-94.2604
6499,2010.0,volkswagen,jetta s,excellent,5 cylinders,gas,116033.0,clean,automatic,fwd,sedan,black,ks,39.01261,-94.697291
4597,2007.0,mercury,mariner,,,gas,171798.0,clean,automatic,fwd,SUV,,ks,39.029278,-94.692924
20183,2018.0,kia,sportage,,,gas,54029.0,clean,automatic,,,,ks,38.382623,-93.77344
71995,2015.0,chevrolet,corvette,good,8 cylinders,gas,15200.0,clean,automatic,rwd,convertible,silver,ks,42.504823,-92.405569
45995,2018.0,audi,q7,good,6 cylinders,gas,42397.0,clean,automatic,4wd,SUV,white,ks,42.504823,-92.405569
24995,2013.0,toyota,4runner,good,6 cylinders,gas,91501.0,clean,automatic,4wd,SUV,black,ks,42.504823,-92.405569
29995,2016.0,audi,tt,good,4 cylinders,gas,35652.0,clean,automatic,4wd,coupe,black,ks,42.504823,-92.405569
72995,2018.0,rover,sport,good,8 cylinders,gas,36500.0,clean,automatic,4wd,SUV,grey,ks,42.504823,-92.405569
23950,2012.0,toyota,tundra,,,gas,127626.0,clean,automatic,,other,white,ks,39.008811,-94.714109
19500,2017.0,audi,a4,good,4 cylinders,gas,71399.0,clean,automatic,4wd,sedan,grey,ks,42.504823,-92.405569
14995,2017.0,nissan,sentra,good,4 cylinders,gas,12919.0,clean,automatic,fwd,sedan,,ks,42.504823,-92.405569
65995,2010.0,bmw,7-series,excellent,12 cylinders,gas,5229.0,clean,automatic,rwd,sedan,white,ks,42.504823,-92.405569
