price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
18900,2016.0,chevrolet,colorado,excellent,,gas,155335.0,clean,automatic,4wd,,,mt,45.649312,-110.571456
26500,2014.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,90500.0,clean,automatic,4wd,truck,,mt,45.57807,-111.126312
13750,2012.0,chevrolet,suburban,excellent,8 cylinders,gas,167000.0,clean,automatic,4wd,SUV,grey,mt,45.57807,-111.126312
2500,2005.0,audi,a4 2.0t quattro,,,gas,154000.0,clean,automatic,,,,mt,45.979927,-111.139788
1700,2006.0,hyundai,elantra,,4 cylinders,gas,157000.0,clean,automatic,fwd,,,mt,45.339,-111.2485
6000,2006.0,subaru,legacy gt limited,good,,gas,153877.0,clean,manual,,sedan,silver,mt,45.57807,-111.126312
15800,2013.0,ram,,excellent,8 cylinders,gas,187000.0,clean,automatic,4wd,pickup,black,mt,45.970497,-111.117954
15000,2000.0,ram,cummins 3500 laramie,,,diesel,177000.0,clean,manual,4wd,,,mt,45.979927,-111.139788
1000,1993.0,subaru,station wagon,salvage,4 cylinders,gas,159000.0,clean,manual,,wagon,brown,mt,45.6693,-111.0431
15000,2000.0,ford,f250,excellent,,gas,186000.0,clean,automatic,rwd,truck,,mt,45.6693,-111.0431
18000,2011.0,gmc,sierra 2500hd,good,8 cylinders,diesel,297696.0,clean,automatic,4wd,pickup,,mt,45.612548,-111.095913
2500,1998.0,toyota,4runner,excellent,6 cylinders,gas,225825.0,clean,automatic,4wd,,silver,mt,45.6693,-111.0431
3500,1996.0,toyota,tacoma,good,4 cylinders,gas,238000.0,clean,manual,4wd,,,mt,45.57807,-111.126312
16983,2018.0,subaru,legacy,,,gas,78050.0,clean,manual,,sedan,silver,mt,45.735902,-111.184215
22995,2012.0,jaguar,xj,,8 cylinders,gas,91463.0,clean,automatic,rwd,sedan,black,mt,40.376357,-111.806112
49995,2015.0,gmc,sierra 2500hd available wifi,,8 cylinders,diesel,122277.0,clean,automatic,4wd,,white,mt,40.376357,-111.806112
14200,2016.0,kia,sportage lx awd,excellent,4 cylinders,gas,71300.0,clean,automatic,4wd,SUV,white,mt,45.6546,-110.5609
18900,2008.0,jeep,wrangler,,,other,132631.0,clean,automatic,,hatchback,,mt,45.6542,-110.61
5000,2002.0,chevrolet,suburban,good,,gas,248000.0,clean,automatic,4wd,SUV,,mt,45.57807,-111.126312
3000,2006.0,subaru,impreza,good,,gas,243000.0,clean,manual,4wd,hatchback,blue,mt,45.6546,-110.5609
3200,1996.0,jeep,grand cherokee,good,8 cylinders,gas,175000.0,rebuilt,automatic,4wd,SUV,green,mt,45.8771,-112.1245
6995,2013.0,chevrolet,sonic,good,4 cylinders,gas,119410.0,clean,automatic,fwd,hatchback,orange,mt,45.77689,-111.178996
18900,2008.0,jeep,wrangler,,,other,132631.0,clean,automatic,,,,mt,45.6542,-110.61
31800,2016.0,ford,f-150,,,other,75165.0,clean,automatic,,,,mt,45.6542,-110.61
64000,2017.0,ford,f-250 sd,,,other,66710.0,clean,automatic,,,,mt,45.6542,-110.61
30000,2012.0,ram,2500 diesel,excellent,6 cylinders,diesel,125250.0,lien,automatic,4wd,pickup,red,mt,45.98,-111.14
13900,2017.0,nissan,altima,,,gas,55109.0,clean,automatic,fwd,sedan,red,mt,45.735902,-111.184215
10950,2013.0,ford,explorer,excellent,6 cylinders,gas,168300.0,clean,automatic,4wd,SUV,silver,mt,45.979927,-111.139788
