price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
11237,2016.0,chevrolet,cruze limited,excellent,4 cylinders,gas,76674.0,clean,automatic,fwd,sedan,white,nc,35.730359,-81.360243
17900,2017.0,honda,civic,excellent,4 cylinders,gas,26831.0,clean,automatic,fwd,sedan,red,nc,35.730359,-81.360243
35969,2017.0,chevrolet,silverado 1500,,8 cylinders,gas,90170.0,clean,automatic,4wd,pickup,silver,nc,,
49979,2018.0,ram,2500 tradesman,,,diesel,23493.0,clean,automatic,,,,nc,36.2245,-79.8901
38963,2015.0,ford,f250 super duty xlt,,,diesel,141942.0,clean,automatic,,,,nc,36.2245,-79.8901
29968,2014.0,gmc,sierra 1500 slt,,,gas,97561.0,clean,automatic,,,,nc,36.2245,-79.8901
40952,2015.0,gmc,sierra 2500 slt,,,diesel,167337.0,clean,automatic,,,,nc,36.2245,-79.8901
57993,2019.0,ford,f250 super duty lariat,,,diesel,112446.0,clean,automatic,,,,nc,36.2245,-79.8901
37897,2018.0,ford,f250 super duty xlt,,,gas,84974.0,clean,automatic,,,,nc,36.2245,-79.8901
51902,2016.0,ford,f350 super duty lariat,,,diesel,99575.0,clean,automatic,,,,nc,36.2245,-79.8901
46969,2012.0,gmc,sierra 3500 denali,,,diesel,69412.0,clean,automatic,,,,nc,36.2245,-79.8901
47893,2017.0,ram,3500 slt,,,diesel,104974.0,clean,automatic,,,,nc,36.2245,-79.8901
0,2014.0,chevrolet,silverado 1500,,8 cylinders,gas,109480.0,clean,automatic,4wd,truck,black,nc,,
44952,2015.0,ram,3500 tradesman,,,diesel,153445.0,clean,manual,,,,nc,36.2245,-79.8901
44952,2015.0,ram,3500 tradesman,,,diesel,153445.0,clean,manual,,,,nc,36.2245,-79.8901
51721,2017.0,chevrolet,silverado 2500 ltz,,,diesel,126867.0,clean,automatic,,,,nc,36.2245,-79.8901
0,2013.0,lexus,rx 350,,6 cylinders,gas,58222.0,clean,automatic,4wd,SUV,custom,nc,,
