price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
0,2017.0,nissan,armada,,8 cylinders,gas,69055.0,clean,automatic,4wd,SUV,silver,nc,34.249828,-77.860684
0,2018.0,ford,edge,,4 cylinders,gas,37073.0,clean,automatic,4wd,SUV,,nc,34.249828,-77.860684
0,2015.0,chevrolet,silverado 1500,,8 cylinders,gas,55781.0,clean,automatic,4wd,truck,white,nc,34.249828,-77.860684
0,2019.0,ram,1500 classic,,8 cylinders,gas,30376.0,clean,automatic,rwd,truck,black,nc,34.249828,-77.860684
0,2021.0,chevrolet,equinox,,4 cylinders,gas,9170.0,clean,automatic,fwd,SUV,silver,nc,34.249828,-77.860684
0,2019.0,dodge,grand caravan,,6 cylinders,gas,46980.0,clean,automatic,fwd,van,white,nc,34.249828,-77.860684
0,2019.0,mitsubishi,outlander,,6 cylinders,gas,41481.0,clean,automatic,4wd,SUV,blue,nc,34.249828,-77.860684
0,2019.0,ford,explorer,,6 cylinders,gas,47717.0,clean,automatic,fwd,SUV,grey,nc,34.249828,-77.860684
0,2017.0,ford,f-150,,6 cylinders,gas,76522.0,clean,automatic,4wd,truck,silver,nc,34.249828,-77.860684
45300,2018.0,ram,3500 big horn,excellent,6 cylinders,diesel,34125.0,rebuilt,automatic,4wd,truck,black,nc,34.932591,-80.278759
6500,2006.0,jeep,commander,good,8 cylinders,gas,155959.0,clean,automatic,4wd,SUV,silver,nc,34.254274,-77.849044
0,2014.0,ford,f550 4x4,,,diesel,0.0,clean,other,,other,white,nc,,
13995,2011.0,ford,f1250 xlt crew 4x4,,,gas,172100.0,clean,automatic,4wd,,,nc,34.254848,-77.845567
0,2009.0,ram,,excellent,,diesel,271832.0,clean,automatic,,,,nc,34.3236,-77.9108
0,2016.0,kia,sportage,,4 cylinders,gas,101329.0,clean,automatic,fwd,SUV,blue,nc,,
25590,2017.0,ram,1500 regular cab tradesman,good,6 cylinders,other,27985.0,clean,other,,pickup,,nc,34.21,-77.91
1,2003.0,dodge,dakota slt 4x4,fair,8 cylinders,gas,220000.0,clean,manual,4wd,,,nc,34.1572,-77.9141
24590,2013.0,gmc,sierra 1500 extended cab slt,good,8 cylinders,other,80318.0,clean,other,,pickup,,nc,34.21,-77.91
10500,2013.0,toyota,camry,excellent,4 cylinders,gas,129442.0,clean,automatic,,sedan,silver,nc,34.2651,-77.867
10900,2013.0,toyota,camry,excellent,4 cylinders,gas,129442.0,clean,automatic,,sedan,silver,nc,34.2651,-77.867
8995,2013.0,chevrolet,cruze,excellent,4 cylinders,gas,113528.0,clean,automatic,fwd,sedan,black,nc,34.244046,-77.860915
6000,1985.0,nissan,300zx 2+2,good,6 cylinders,gas,165000.0,clean,manual,rwd,,red,nc,34.207572,-77.896171
30990,2017.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,31095.0,clean,other,4wd,pickup,white,nc,34.21,-77.91
36990,2016.0,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,23190.0,clean,other,4wd,pickup,black,nc,34.21,-77.91
32900,2014.0,rover,sport,like new,6 cylinders,gas,98000.0,clean,automatic,4wd,SUV,white,nc,34.263343,-77.836091
25990,2019.0,ram,1500 classic regular cab,good,8 cylinders,gas,12302.0,clean,other,,pickup,white,nc,34.21,-77.91
22500,2013.0,jeep,wrangler unlimited,good,6 cylinders,gas,39800.0,rebuilt,manual,4wd,,green,nc,34.3879,-77.6628
25590,2015.0,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290.0,clean,other,,pickup,white,nc,34.21,-77.91
31590,2019.0,cadillac,xt4 sport suv 4d,good,,other,12102.0,clean,other,fwd,hatchback,black,nc,34.21,-77.91
9799,2006.0,honda,civic,,,gas,131520.0,clean,automatic,,sedan,blue,nc,34.209703,-77.843995
9995,2011.0,gmc,acadia,,,gas,162128.0,clean,automatic,,SUV,,nc,34.209703,-77.843995
6995,2004.0,toyota,rav4,,,gas,155249.0,clean,automatic,fwd,wagon,,nc,34.209703,-77.843995
9799,2006.0,honda,civic,,,gas,131520.0,clean,automatic,,sedan,blue,nc,34.209703,-77.843995
5995,2003.0,lexus,es,,,gas,176910.0,clean,automatic,fwd,sedan,,nc,34.209703,-77.843995
6499,2004.0,lincoln,town car,,,gas,110647.0,clean,automatic,,sedan,,nc,34.209703,-77.843995
29995,2019.0,volkswagen,beetle,,,gas,19138.0,clean,automatic,,convertible,,nc,34.209703,-77.843995
1300,2005.0,honda,civic,good,,gas,236000.0,clean,automatic,,sedan,white,nc,34.268,-78.0578
10000,1984.0,porsche,944,excellent,4 cylinders,gas,46000.0,clean,manual,rwd,hatchback,silver,nc,34.14238,-77.854271
8980,2012.0,nissan,frontier,good,6 cylinders,gas,188617.0,clean,automatic,rwd,truck,black,nc,34.254274,-77.849044
4500,2007.0,ford,focus wagon,good,,gas,122858.0,clean,automatic,rwd,wagon,custom,nc,34.254274,-77.849044
5999,2010.0,dodge,journey,good,6 cylinders,gas,106855.0,clean,other,,SUV,blue,nc,34.254274,-77.849044
5500,2002.0,chevrolet,tahoe lt 4x4,excellent,8 cylinders,gas,208265.0,clean,automatic,4wd,SUV,white,nc,33.987893,-78.390884
6595,2010.0,nissan,frontier,excellent,4 cylinders,gas,240000.0,clean,manual,rwd,truck,black,nc,33.989601,-78.385906
23500,2013.0,gmc,sierra,excellent,8 cylinders,gas,121000.0,clean,automatic,4wd,truck,white,nc,35.8713,-80.0913
21500,2014.0,chevrolet,tahoe,excellent,8 cylinders,gas,121709.0,clean,automatic,4wd,SUV,black,nc,35.8713,-80.0913
0,2015.0,ford,transit connect,good,4 cylinders,gas,47433.0,clean,automatic,fwd,van,white,nc,33.711509,-78.909582
0,2019.0,chevrolet,equinox,good,4 cylinders,gas,22135.0,clean,automatic,fwd,SUV,blue,nc,33.711509,-78.909582
36990,2017.0,chevrolet,camaro ss convertible,good,,other,17326.0,clean,other,rwd,other,white,nc,34.21,-77.91
36990,2018.0,chevrolet,colorado crew cab z71,good,6 cylinders,gas,17466.0,clean,other,4wd,pickup,,nc,34.21,-77.91
7995,2014.0,kia,soul +,like new,4 cylinders,gas,121583.0,clean,automatic,fwd,wagon,,nc,34.255664,-77.919872
11250,2014.0,nissan,rogue sv,like new,4 cylinders,gas,88464.0,clean,automatic,fwd,SUV,,nc,34.255664,-77.919872
31590,2018.0,toyota,4runner sr5 sport utility,good,6 cylinders,gas,62496.0,clean,other,,other,red,nc,34.21,-77.91
15950,2015.0,ford,escape titanium,,,gas,88011.0,clean,automatic,,,,nc,34.274173,-77.816982
30990,2019.0,ford,ranger supercrew xl pickup,good,,gas,5468.0,clean,other,,pickup,white,nc,34.21,-77.91
32995,2018.0,ram,3500 crew 4x4 dually,,8 cylinders,gas,88100.0,clean,automatic,4wd,,,nc,34.254848,-77.845567
31990,2013.0,toyota,tundra double cab pickup,good,8 cylinders,gas,55068.0,clean,other,4wd,pickup,,nc,34.21,-77.91
29950,2018.0,ford,f150 supercrew fx4 4wd,,,gas,118046.0,clean,automatic,,,,nc,34.274173,-77.816982
15500,2014.0,gmc,acadia,excellent,,gas,92000.0,clean,automatic,,SUV,red,nc,34.262329,-77.829112
13950,2014.0,bmw,x3 xdrive28i,,,gas,95398.0,clean,automatic,,,,nc,34.274173,-77.816982
22595,2015.0,ford,f250 supercrew,,8 cylinders,gas,50100.0,clean,automatic,,,white,nc,34.254848,-77.845567
13595,2017.0,ford,transit connect lwb cargo,,4 cylinders,gas,115100.0,clean,automatic,,,,nc,34.254848,-77.845567
29990,2014.0,chevrolet,silverado 1500 double,good,8 cylinders,gas,26129.0,clean,other,4wd,pickup,brown,nc,34.21,-77.91
11931,2009.0,lexus,rx 350,,6 cylinders,gas,87268.0,clean,automatic,fwd,SUV,black,nc,,
27990,2020.0,ford,ranger supercab xl pickup,good,,gas,10688.0,clean,other,,pickup,white,nc,34.21,-77.91
