price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
15600,2004.0,toyota,tundra sr5,,,gas,154000.0,clean,automatic,,,,az,34.6019,-112.3264
15000,2016.0,,Hyandai Veloster,like new,4 cylinders,gas,54730.0,clean,manual,fwd,,white,az,34.542814,-112.480789
17988,2014.0,hyundai,santa fe sport,,4 cylinders,gas,73643.0,clean,automatic,,SUV,white,az,34.6019,-112.3264
31495,2014.0,ford,f150 supercrew cab,,6 cylinders,gas,73231.0,clean,automatic,4wd,pickup,white,az,34.6019,-112.3264
7000,1998.0,,Ford/Mercury,good,8 cylinders,gas,60900.0,clean,automatic,rwd,,,az,34.7055,-112.2639
6000,2005.0,dodge,durango hemi,excellent,8 cylinders,gas,140000.0,clean,automatic,rwd,,,az,34.5917,-112.4265
1900,2007.0,buick,lucerne,good,6 cylinders,gas,212000.0,clean,automatic,fwd,sedan,grey,az,34.5917,-112.4265
14900,2002.0,chevrolet,corvette coupe,excellent,8 cylinders,gas,100000.0,clean,automatic,rwd,coupe,red,az,34.5917,-112.4265
22000,2017.0,toyota,86,excellent,4 cylinders,gas,26233.0,clean,automatic,rwd,,white,az,34.5783,-112.491
9200,1998.0,jeep,wrangler sport,,,gas,135555.0,clean,manual,,,,az,34.4958,-112.3783
1000,2006.0,chevrolet,cobalt ss,fair,4 cylinders,gas,280000.0,clean,automatic,,,,az,34.300664,-112.653986
13500,2007.0,ford,mustang,excellent,8 cylinders,gas,71400.0,clean,automatic,rwd,coupe,grey,az,34.6019,-112.3264
8900,2010.0,cadillac,dts luxury,excellent,8 cylinders,gas,73000.0,clean,automatic,fwd,sedan,black,az,34.52076,-112.499545
35500,2012.0,ram,,excellent,6 cylinders,diesel,153000.0,clean,automatic,4wd,pickup,white,az,34.8185,-112.9584
64995,2017.0,chevrolet,silverado 2500 ltz lifted duramax 6.6 liter,,8 cylinders,other,57920.0,clean,automatic,4wd,pickup,red,az,33.396353,-111.954863
69995,2018.0,ram,2500 laramie 4dr megacab,,6 cylinders,diesel,51431.0,clean,automatic,4wd,pickup,grey,az,33.396353,-111.954863
44995,2018.0,ford,f-150 xlt supercrew eco boost 3.5l,,6 cylinders,gas,50847.0,clean,automatic,4wd,pickup,white,az,33.396353,-111.954863
65995,2018.0,chevrolet,silverado 2500 ltz lifted crew 4wd,,8 cylinders,other,69524.0,clean,automatic,4wd,pickup,black,az,33.396353,-111.954863
42995,2019.0,toyota,tacoma lifted trd sport,,6 cylinders,gas,33078.0,clean,automatic,4wd,pickup,grey,az,33.396353,-111.954863
66995,2019.0,chevrolet,silverado 2500 ltz,,8 cylinders,other,23958.0,clean,automatic,4wd,pickup,white,az,33.396353,-111.954863
72995,2020.0,ram,2500 laramie crew cab lifted cummins,,6 cylinders,diesel,23403.0,clean,automatic,4wd,pickup,grey,az,33.396353,-111.954863
63995,2020.0,ford,f-250 superduty lifted stx 8ft 6.7l diesel,,8 cylinders,other,21240.0,clean,automatic,4wd,pickup,white,az,33.396353,-111.954863
39995,2017.0,jeep,wrangler unlmited sahara,,6 cylinders,gas,51064.0,clean,automatic,4wd,SUV,silver,az,33.396353,-111.954863
54995,2017.0,gmc,sierra 2500 slt,,8 cylinders,other,108735.0,clean,automatic,4wd,pickup,red,az,33.396353,-111.954863
67995,2017.0,ford,f-450 super duty lariat,,8 cylinders,other,68700.0,clean,automatic,4wd,pickup,black,az,33.396353,-111.954863
68995,2017.0,ford,f-350 super duty lariat crew 8ft lb 6.7 liter,,8 cylinders,other,65120.0,clean,automatic,4wd,pickup,black,az,33.396353,-111.954863
64995,2017.0,ford,f-250 superduty lariat crew 6.7 liter,,8 cylinders,other,67340.0,clean,automatic,4wd,pickup,white,az,33.396353,-111.954863
68995,2017.0,ford,f-250 super duty lariat crew 6.7 liter,,8 cylinders,other,40417.0,clean,automatic,4wd,pickup,red,az,33.396353,-111.954863
43995,2017.0,ford,f-150 platinum,,6 cylinders,gas,78252.0,clean,automatic,4wd,pickup,white,az,33.396353,-111.954863
62995,2017.0,chevrolet,silverado 3500 high country drw 4wd 6.6l duramax,,8 cylinders,other,74015.0,clean,automatic,4wd,pickup,white,az,33.396353,-111.954863
15688,2013.0,bmw,x3,,4 cylinders,gas,101106.0,clean,automatic,,SUV,red,az,34.6019,-112.3264
49995,2015.0,gmc,sierra 3500 denali,,8 cylinders,diesel,137267.0,clean,automatic,4wd,pickup,silver,az,33.396353,-111.954863
