price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
13000,2013.0,dodge,charger,excellent,6 cylinders,gas,105.0,clean,automatic,rwd,,,tn,36.1163,-83.481
1250,2007.0,ford,focus,good,4 cylinders,gas,152000.0,lien,automatic,,sedan,custom,tn,35.8642,-84.0471
22500,1986.0,chevrolet,c10,,,gas,100000.0,clean,manual,,,,tn,37.119598,-95.791081
7500,2005.0,jaguar,s-type,like new,6 cylinders,gas,71000.0,clean,automatic,rwd,sedan,white,tn,35.7991,-83.8852
36992,2018.0,toyota,tacoma,like new,6 cylinders,gas,17379.0,clean,automatic,4wd,truck,grey,tn,35.858,-84.1194
41990,2018.0,toyota,tundra crewmax,excellent,8 cylinders,gas,50572.0,clean,automatic,4wd,truck,white,tn,35.858,-84.1194
24991,2017.0,chevrolet,silverado 1500,like new,6 cylinders,gas,9995.0,clean,automatic,rwd,truck,white,tn,35.858,-84.1194
11991,2015.0,ford,escape se,excellent,4 cylinders,gas,98470.0,clean,automatic,fwd,SUV,silver,tn,35.858,-84.1194
37182,2016.0,toyota,tundra crewmax sr5,excellent,8 cylinders,gas,51145.0,clean,automatic,4wd,truck,grey,tn,35.858,-84.1194
18990,2016.0,subaru,outback 2.5i limited,excellent,4 cylinders,gas,80020.0,clean,automatic,4wd,SUV,black,tn,35.858,-84.1194
8621,2007.0,toyota,4runner sr5,good,6 cylinders,gas,231804.0,clean,automatic,rwd,SUV,red,tn,35.858,-84.1194
28548,2018.0,alfa-romeo,romeo stelvio,excellent,4 cylinders,gas,29025.0,clean,automatic,4wd,SUV,grey,tn,35.858,-84.1194
0,2014.0,mercedes-benz,s-class,,8 cylinders,gas,112688.0,clean,automatic,4wd,sedan,white,tn,,
7900,1994.0,chevrolet,silverado,good,8 cylinders,gas,50000.0,clean,manual,rwd,truck,black,tn,36.042681,-83.929208
9450,2012.0,kia,optima sx,excellent,4 cylinders,gas,156000.0,clean,automatic,fwd,sedan,brown,tn,36.0501,-83.9226
