price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
39374,2021.0,chevrolet,colorado z71,good,6 cylinders,gas,5005.0,clean,automatic,,pickup,black,nc,35.425761,-77.983768
0,2014.0,mercedes-benz,cls,,8 cylinders,gas,46944.0,clean,automatic,rwd,sedan,silver,nc,,
0,2014.0,bmw,5 series,,6 cylinders,diesel,87660.0,clean,automatic,4wd,sedan,black,nc,,
18932,2018.0,mitsubishi,eclipse cross sel,good,3 cylinders,gas,53260.0,clean,automatic,,SUV,white,nc,35.425761,-77.983768
15000,1993.0,chevrolet,corvette,excellent,8 cylinders,gas,49500.0,clean,manual,,,red,nc,35.500761,-77.045405
0,2013.0,mercedes-benz,glk,,4 cylinders,diesel,74315.0,clean,automatic,4wd,SUV,grey,nc,,
17900,2014.0,ford,f150 super cab,,,gas,146399.0,clean,automatic,,,,nc,35.5806,-77.5793
0,2015.0,bmw,4 series,,4 cylinders,gas,55024.0,clean,automatic,4wd,sedan,black,nc,,
8100,2013.0,volkswagen,jetta sportwagen tdi,excellent,4 cylinders,diesel,96888.0,clean,automatic,fwd,hatchback,,nc,34.932028,-80.278072
16500,1989.0,ford,bronco ii,good,6 cylinders,gas,91334.0,clean,automatic,4wd,SUV,,nc,35.590431,-77.014881
18950,2009.0,chevrolet,suburban,excellent,8 cylinders,gas,139000.0,clean,automatic,4wd,SUV,,nc,35.8713,-80.0913
6931,2010.0,ford,crown victoria,,8 cylinders,gas,124505.0,clean,automatic,rwd,sedan,white,nc,,
26990,2016.0,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230.0,clean,other,,pickup,black,nc,35.59,-77.37
24590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784.0,clean,other,,pickup,white,nc,35.59,-77.37
34590,2016.0,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499.0,clean,other,4wd,pickup,silver,nc,35.59,-77.37
28590,2015.0,dodge,charger r/t road and track,good,8 cylinders,gas,33174.0,clean,other,rwd,sedan,black,nc,35.59,-77.37
39990,2019.0,nissan,370z nismo coupe 2d,good,6 cylinders,gas,8373.0,clean,other,rwd,coupe,white,nc,35.59,-77.37
0,2005.0,toyota,sienna le,,,gas,206674.0,clean,automatic,fwd,van,,nc,35.528772,-77.404771
0,2006.0,toyota,prius 4-door liftback,,,gas,159619.0,clean,other,fwd,hatchback,,nc,35.528772,-77.404771
0,2003.0,mercedes-benz,benz s500 s-class,,,gas,146973.0,clean,automatic,rwd,sedan,,nc,35.528772,-77.404771
0,2003.0,infiniti,m45 sedan,,,gas,116891.0,,automatic,rwd,sedan,,nc,35.528772,-77.404771
0,2005.0,honda,accord lx sedan at,,,gas,162581.0,,automatic,fwd,sedan,,nc,35.528772,-77.404771
0,2006.0,chevrolet,trailblazer ls 2wd,,,gas,197830.0,clean,automatic,rwd,,white,nc,35.528772,-77.404771
20500,2018.0,ford,taurus,like new,,gas,25700.0,clean,automatic,,sedan,silver,nc,35.270277,-77.611775
7800,2007.0,mitsubishi,eclipse,like new,6 cylinders,gas,69000.0,clean,automatic,fwd,convertible,black,nc,35.565944,-77.354845
3800,2007.0,volkswagen,passat 2.0t,excellent,,gas,249000.0,clean,automatic,fwd,sedan,white,nc,35.5696,-77.3867
3800,2000.0,,infinite q45,excellent,8 cylinders,gas,138225.0,clean,automatic,rwd,sedan,white,nc,35.6192,-77.3975
5931,2010.0,nissan,murano,good,6 cylinders,gas,159000.0,clean,automatic,,SUV,brown,nc,36.2957,-76.9966
