price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
36590,2019.0,gmc,sierra 1500 limited double,good,8 cylinders,gas,14222.0,clean,other,4wd,pickup,blue,tx,28.82,-96.98
40590,2019.0,ford,f250 super duty regular cab,good,8 cylinders,other,9313.0,clean,other,4wd,pickup,white,tx,28.82,-96.98
29590,2016.0,toyota,4runner sr5 sport utility,good,6 cylinders,gas,53475.0,clean,automatic,,SUV,black,tx,28.82,-96.98
36000,2014.0,gmc,sierra 1500 ltz,excellent,8 cylinders,gas,83807.0,clean,automatic,4wd,truck,white,tx,28.838765,-96.997604
18990,2013.0,acura,rdx sport utility 4d,good,,other,51498.0,clean,other,fwd,other,white,tx,28.82,-96.98
19990,2010.0,mazda,mx-5 miata touring,good,,gas,23621.0,clean,other,rwd,other,silver,tx,28.82,-96.98
31990,2020.0,mazda,mx-5 miata grand touring,good,,gas,2408.0,clean,other,rwd,other,white,tx,28.82,-96.98
18990,2013.0,acura,rdx sport utility 4d,good,6 cylinders,gas,51633.0,clean,other,,SUV,red,tx,28.82,-96.98
8500,2006.0,buick,lucerne cxl,like new,6 cylinders,gas,90000.0,clean,automatic,fwd,,brown,tx,28.8675,-96.999
32999,2012.0,chevrolet,2500,,,diesel,186676.0,clean,automatic,,,,tx,30.648959,-97.867756
27990,2014.0,ram,1500 crew cab laramie pickup,good,8 cylinders,gas,83987.0,clean,other,,pickup,white,tx,28.82,-96.98
20990,2013.0,ford,f150 supercrew cab xlt,good,6 cylinders,other,93350.0,clean,other,,pickup,,tx,28.82,-96.98
37590,2018.0,bmw,x3 m40i sport utility 4d,good,,other,45589.0,clean,other,,other,black,tx,28.82,-96.98
49998,2017.0,ford,f250 lariat 4x4 diesel,,,diesel,160867.0,clean,automatic,,,,tx,30.663,-97.9316
49999,2018.0,ram,2500 4x4 cummins,,,diesel,22628.0,clean,automatic,,,,tx,30.663,-97.9316
44900,2014.0,ram,2500 longhorn mega 4x4,,,diesel,152034.0,clean,automatic,,,,tx,30.663,-97.9316
54999,2017.0,ford,f250,,,diesel,153390.0,clean,automatic,,,,tx,30.648516,-97.866554
24888,2012.0,ram,2500 slt 4x4 cummins,,,diesel,226672.0,clean,automatic,,,,tx,30.663,-97.9316
41999,2014.0,ford,f250,,,diesel,161533.0,clean,automatic,,,,tx,30.649697,-97.866898
38885,2016.0,chevrolet,2500,,,diesel,151913.0,clean,automatic,,,,tx,30.648959,-97.866211
36590,2018.0,bmw,4 series 430i convertible 2d,good,,gas,29158.0,clean,other,rwd,convertible,white,tx,28.82,-96.98
19888,2014.0,chevrolet,silverado crew cab 5.3,,,gas,118547.0,clean,other,,other,,tx,29.816626,-95.667946
27995,2016.0,jeep,wrangler,,,gas,109978.0,clean,automatic,,,,tx,30.648959,-97.867241
46590,2018.0,bmw,4 series 440i convertible 2d,good,,gas,13492.0,clean,other,rwd,convertible,white,tx,28.82,-96.98
500,2012.0,ford,f150,good,,gas,999.0,parts only,automatic,,,,tx,28.842689,-97.177677
36988,2007.0,,INTERNATIONAL 7300 BUCKET TRUCK,excellent,6 cylinders,diesel,145435.0,clean,automatic,4wd,truck,white,tx,26.0218,-80.1891
16990,2015.0,acura,ilx sedan 4d,good,,other,47974.0,clean,other,fwd,sedan,white,tx,28.82,-96.98
39590,2018.0,rover,range evoque hse,good,,gas,30424.0,clean,other,4wd,other,black,tx,28.82,-96.98
18999,2012.0,gmc,yukon xl,excellent,,gas,133685.0,clean,automatic,,SUV,black,tx,28.808302,-96.991467
27985,2012.0,ram,3500 longhorn 4x4,,,diesel,381465.0,clean,automatic,,,,tx,30.663,-97.9316
35885,2013.0,ford,f250,,,diesel,186605.0,clean,automatic,,,,tx,30.649254,-97.866554
20990,2013.0,audi,a6 3.0t prestige sedan 4d,good,6 cylinders,gas,63003.0,clean,other,,sedan,silver,tx,28.82,-96.98
15990,2016.0,,Scion iM Hatchback 4D,good,,gas,29652.0,clean,other,fwd,hatchback,blue,tx,28.82,-96.98
28590,2018.0,audi,q5 premium sport utility 4d,good,,gas,35036.0,clean,other,,SUV,black,tx,28.82,-96.98
14990,2016.0,kia,soul wagon 4d,good,,gas,30678.0,clean,other,fwd,wagon,brown,tx,28.82,-96.98
13999,2014.0,mazda,cx-9,excellent,,gas,133054.0,clean,automatic,fwd,SUV,white,tx,28.808302,-96.991467
12999,2015.0,dodge,grand caravan,excellent,,gas,121615.0,clean,automatic,fwd,mini-van,red,tx,28.808302,-96.991467
16590,2013.0,lincoln,mkz sedan 4d,good,,gas,77090.0,clean,automatic,,sedan,,tx,28.82,-96.98
15990,2018.0,ford,focus se hatchback 4d,good,,other,14178.0,clean,other,,hatchback,white,tx,28.82,-96.98
27990,2019.0,infiniti,qx60 pure sport utility,good,6 cylinders,other,32042.0,clean,other,,SUV,blue,tx,28.82,-96.98
15590,2016.0,hyundai,sonata se sedan 4d,good,,gas,42445.0,clean,other,fwd,sedan,white,tx,28.82,-96.98
3500,2008.0,mitsubishi,lancer,fair,4 cylinders,gas,177000.0,clean,automatic,fwd,sedan,black,tx,28.9903,-96.6489
36590,2018.0,acura,mdx advance and,good,,other,19139.0,clean,automatic,fwd,SUV,,tx,28.82,-96.98
39990,2019.0,acura,mdx sh-awd w/technology,good,,other,24495.0,clean,other,,SUV,,tx,28.82,-96.98
35990,2020.0,volvo,s60 t6 inscription sedan,good,,other,11878.0,clean,other,,sedan,blue,tx,28.82,-96.98
26990,2018.0,alfa-romeo,romeo stelvio sport utility,good,,gas,25830.0,clean,other,,hatchback,brown,tx,28.82,-96.98
19999,2013.0,ford,expedition el,excellent,,gas,159574.0,clean,automatic,4wd,SUV,silver,tx,28.808302,-96.991467
8999,2009.0,mercury,milan,excellent,,gas,139977.0,clean,automatic,fwd,sedan,black,tx,28.808302,-96.991467
9999,2008.0,chevrolet,trailblazer,excellent,,gas,122679.0,clean,automatic,4wd,SUV,grey,tx,28.808302,-96.991467
