price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
22990,2017.0,volkswagen,golf gti se hatchback,good,,gas,34443.0,clean,other,fwd,sedan,silver,ny,40.71,-73.99
32990,2019.0,ford,f150 super cab xlt pickup,good,6 cylinders,gas,22769.0,clean,other,,pickup,black,ny,40.71,-73.99
28590,2018.0,dodge,charger gt sedan 4d,good,,other,40762.0,clean,other,,sedan,black,ny,40.71,-73.99
3400,2004.0,chevrolet,impala,,6 cylinders,gas,145624.0,clean,automatic,fwd,sedan,white,ny,40.18157,-74.663384
2900,2005.0,jaguar,x-type,,6 cylinders,gas,265110.0,clean,automatic,4wd,sedan,grey,ny,40.18157,-74.663384
5999,2004.0,rover,discovery se,excellent,8 cylinders,gas,138000.0,clean,automatic,4wd,offroad,,ny,40.7036,-73.8961
4500,2003.0,infiniti,fx35,good,6 cylinders,gas,147402.0,clean,automatic,4wd,wagon,custom,ny,40.638787,-73.884953
2495,2004.0,mercedes-benz,benz c240 4matic,,,gas,175000.0,clean,automatic,,,,ny,41.0602,-73.5445
11000,2011.0,mercedes-benz,benz,like new,6 cylinders,gas,125000.0,clean,automatic,4wd,SUV,black,ny,40.679199,-73.964347
4495,2003.0,nissan,frontier,,,gas,170000.0,clean,automatic,rwd,,,ny,41.0602,-73.5445
8995,2013.0,mini,cooper s,,,gas,74000.0,clean,automatic,,,,ny,41.0602,-73.5445
5995,2003.0,toyota,4runner limited,,,gas,189000.0,clean,automatic,,,,ny,41.0602,-73.5445
28590,2013.0,jeep,wrangler unlimited sport,good,6 cylinders,gas,46469.0,clean,other,4wd,other,black,ny,41.1,-73.79
12499,2012.0,bmw,5 series,,6 cylinders,gas,124729.0,clean,automatic,rwd,sedan,custom,ny,41.201696,-73.728258
24990,2018.0,alfa-romeo,romeo giulia sport sedan 4d,good,,gas,39682.0,clean,other,rwd,sedan,red,ny,41.1,-73.79
32990,2018.0,bmw,4 series 440i xdrive gran,good,,other,31703.0,clean,other,,coupe,,ny,40.58,-74.14
20590,2017.0,ford,fusion se sedan 4d,good,,other,19948.0,clean,other,,sedan,,ny,41.1,-73.79
7600,2013.0,hyundai,sonata,,4 cylinders,gas,111516.0,clean,automatic,fwd,sedan,,ny,40.40825,-74.372882
3600,2008.0,honda,fit,,4 cylinders,gas,150694.0,clean,automatic,fwd,sedan,orange,ny,40.40825,-74.372882
11000,2017.0,dodge,journey,,6 cylinders,gas,59061.0,clean,automatic,fwd,SUV,blue,ny,40.40825,-74.372882
8900,2016.0,jeep,patriot,,4 cylinders,gas,85656.0,clean,automatic,fwd,SUV,black,ny,40.40825,-74.372882
3600,2001.0,chevrolet,impala,,6 cylinders,gas,76779.0,clean,automatic,fwd,sedan,silver,ny,40.40825,-74.372882
