price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
22999,2007.0,ram,2500,,,diesel,207000.0,clean,manual,,,,tx,30.647777,-97.861061
15750,2016.0,chrysler,200,,,gas,83273.0,clean,automatic,fwd,sedan,,tx,31.728672,-98.999986
16500,2016.0,ford,flex sel,good,6 cylinders,gas,100000.0,clean,automatic,4wd,wagon,grey,tx,31.4194,-100.48
27985,2012.0,ram,3500 longhorn 4x4,,,diesel,381465.0,clean,automatic,,,,tx,30.663,-97.9316
24950,2019.0,toyota,tacoma,,4 cylinders,gas,36610.0,clean,automatic,rwd,pickup,white,tx,32.73603,-97.133644
35885,2013.0,ford,f250,,,diesel,186605.0,clean,automatic,,,,tx,30.648959,-97.865868
25250,2018.0,gmc,canyon,,,gas,23180.0,clean,automatic,rwd,truck,red,tx,31.728672,-98.999986
11000,2013.0,volkswagen,beetle,,,gas,97172.0,clean,automatic,fwd,coupe,black,tx,31.728672,-98.999986
38500,2020.0,jeep,wrangler unlimited,,,hybrid,27141.0,clean,automatic,4wd,SUV,black,tx,31.728672,-98.999986
43001,2020.0,ram,1500 classic,,,gas,31.0,clean,automatic,4wd,truck,white,tx,31.728672,-98.999986
26750,2016.0,jeep,grand cherokee,,,gas,57502.0,clean,automatic,4wd,SUV,black,tx,31.728672,-98.999986
21995,2015.0,ram,1500,,,diesel,118260.0,clean,automatic,,,,tx,30.648959,-97.867756
24888,2012.0,ram,2500 slt 4x4 cummins,,,diesel,226672.0,clean,automatic,,,,tx,30.663,-97.9316
26999,2013.0,ford,f350 lariat srw 4x4,,,diesel,238376.0,clean,automatic,,,,tx,30.663,-97.9316
54999,2017.0,ford,f250,,,diesel,153390.0,clean,automatic,,,,tx,30.649549,-97.867756
26250,2017.0,dodge,charger,,,gas,27285.0,clean,automatic,rwd,sedan,white,tx,31.728672,-98.999986
5000,2014.0,ford,mustang,excellent,6 cylinders,gas,147755.0,clean,automatic,,coupe,black,tx,33.561995,-101.856445
15950,2013.0,ford,f-250 super duty,,8 cylinders,gas,184003.0,clean,automatic,rwd,pickup,white,tx,32.73603,-97.133644
23749,2018.0,mercedes-benz,gla,,,gas,43135.0,clean,automatic,fwd,SUV,blue,tx,31.728672,-98.999986
25950,2016.0,gmc,savana cutaway,,8 cylinders,gas,132839.0,clean,automatic,rwd,van,white,tx,32.73603,-97.133644
25000,2018.0,lincoln,mkc,,,gas,28011.0,clean,automatic,fwd,SUV,blue,tx,31.728672,-98.999986
29999,2015.0,ford,f150,,,diesel,78379.0,clean,automatic,,,,tx,30.649254,-97.866211
41999,2014.0,ford,f250,,,diesel,161533.0,clean,automatic,,,,tx,30.648959,-97.867241
38885,2016.0,chevrolet,2500,,,diesel,151913.0,clean,automatic,,,,tx,30.648663,-97.866898
39999,2016.0,ram,3500,,,diesel,111637.0,clean,automatic,,,,tx,30.649254,-97.867069
23885,2017.0,ford,f150 xlt 4x4,,,gas,131169.0,clean,automatic,,,,tx,30.663,-97.9316
29969,2016.0,jeep,wrangler,,,gas,109978.0,clean,automatic,,,,tx,30.648663,-97.866554
33999,2018.0,chevrolet,1500,,,gas,65438.0,clean,automatic,,,,tx,30.649549,-97.867584
32995,2016.0,ram,1500 laramie 4x4 eco diesel,,,diesel,83116.0,clean,automatic,,,,tx,30.663,-97.9316
50885,2019.0,ford,f250,,,diesel,48177.0,clean,automatic,,,,tx,30.648368,-97.865696
13950,2014.0,ford,transit connect wagon,,4 cylinders,gas,112087.0,clean,automatic,fwd,van,white,tx,32.73603,-97.133644
29999,2015.0,gmc,2500,,,diesel,238515.0,clean,automatic,,,,tx,30.649549,-97.866898
24885,2007.0,ram,2500,,,diesel,207000.0,clean,manual,,,,tx,30.647777,-97.861061
34785,2014.0,ford,f350,,,diesel,205730.0,clean,automatic,,,,tx,30.649697,-97.865696
28888,2014.0,chevrolet,1500,,,gas,96430.0,clean,automatic,,,,tx,30.649254,-97.867584
50750,2021.0,jeep,wrangler unlimited,,,hybrid,825.0,clean,automatic,4wd,SUV,,tx,31.728672,-98.999986
4000,1971.0,chevrolet,c30. short bed dually,good,8 cylinders,gas,99999.0,clean,manual,rwd,,,tx,31.427947,-100.494453
33999,2020.0,jeep,wrangler unlimited,,,gas,27022.0,clean,automatic,4wd,SUV,white,tx,31.728672,-98.999986
34995,2020.0,ford,f150 xlt,like new,6 cylinders,gas,6000.0,clean,automatic,rwd,truck,grey,tx,29.7565,-98.1983
39995,2014.0,ford,f-350,,,other,107831.0,clean,automatic,4wd,pickup,white,tx,30.064714,-97.839307
16995,2013.0,mercedes-benz,benz ml,,,gas,113500.0,clean,automatic,,,,tx,29.359187,-98.56836
18999,2011.0,cadillac,escalade,,8 cylinders,other,166424.0,clean,automatic,,SUV,black,tx,29.4969,-98.4032
14000,2005.0,ford,super duty f-350 drw,excellent,8 cylinders,diesel,134579.0,clean,automatic,rwd,pickup,grey,tx,29.164855,-95.440254
18995,2014.0,chrysler,300c,,8 cylinders,gas,113500.0,clean,automatic,,,,tx,29.359187,-98.56836
15995,2014.0,ford,mustang,,8 cylinders,gas,58500.0,clean,automatic,,,,tx,29.359187,-98.56836
49995,2019.0,ram,2500,,,other,48720.0,clean,automatic,,pickup,white,tx,30.064714,-97.839307
36499,2013.0,chevrolet,2500hd lt duramax 4x4,,,diesel,108174.0,clean,automatic,,,,tx,30.663,-97.9316
14985,2012.0,nissan,titan,,,other,108745.0,clean,automatic,fwd,pickup,black,tx,29.48398,-98.49963
20590,2014.0,audi,a6 2.0t premium sedan 4d,good,,other,35795.0,clean,other,fwd,sedan,,tx,29.45,-98.5
27990,2017.0,mercedes-benz,gla 250 4matic,good,,gas,15809.0,clean,other,,other,white,tx,29.45,-98.5
0,2013.0,jeep,grand cherokee,,,gas,146466.0,clean,automatic,fwd,SUV,white,tx,29.407854,-98.556488
4950,2001.0,gmc,sierra,,,gas,250000.0,clean,other,,,,tx,29.9441,-99.0364
20990,2012.0,lexus,is 250 sedan 4d,good,6 cylinders,gas,33083.0,clean,other,rwd,sedan,brown,tx,29.45,-98.5
30590,2015.0,lexus,rx 350 f sport suv 4d,good,6 cylinders,gas,25430.0,clean,other,,other,,tx,29.45,-98.5
24990,2013.0,bmw,1 series 135i convertible 2d,good,,gas,27287.0,clean,other,rwd,other,black,tx,29.45,-98.5
31590,2019.0,ram,1500 classic regular cab,good,8 cylinders,gas,21046.0,clean,other,,pickup,white,tx,29.45,-98.5
28590,2017.0,cadillac,xt5 luxury sport,good,6 cylinders,gas,33333.0,clean,other,fwd,other,silver,tx,29.45,-98.5
26990,2016.0,honda,pilot touring sport,good,6 cylinders,gas,63748.0,clean,other,,other,green,tx,29.45,-98.5
18990,2017.0,mitsubishi,outlander sport sel,good,,other,24194.0,clean,other,,hatchback,red,tx,29.45,-98.5
32995,2016.0,nissan,titan,,,other,101279.0,clean,automatic,4wd,pickup,black,tx,30.064714,-97.839307
59995,2017.0,ford,f-250,,,other,73898.0,clean,automatic,4wd,pickup,white,tx,30.064714,-97.839307
6800,2010.0,dodge,charger,good,6 cylinders,gas,145000.0,clean,automatic,rwd,sedan,black,tx,29.5395,-98.4194
12350,2001.0,toyota,tacoma,excellent,4 cylinders,gas,82000.0,clean,manual,rwd,truck,green,tx,29.316651,-98.534832
39995,2018.0,ford,transit passenger wagon,excellent,6 cylinders,gas,16705.0,clean,automatic,rwd,van,white,tx,29.52414,-98.49926
38500,2020.0,jeep,wrangler sahara,like new,4 cylinders,gas,16700.0,clean,automatic,4wd,,white,tx,29.3897,-98.5117
59995,2019.0,ford,f-250,,,other,70751.0,clean,automatic,4wd,pickup,,tx,30.064714,-97.839307
3000,2007.0,ford,crown victoria police,good,8 cylinders,gas,178000.0,clean,automatic,rwd,,,tx,29.6956,-98.1033
7900,2007.0,chevrolet,suburban lt,,,gas,262622.0,clean,automatic,,,,tx,,
3000,1986.0,jeep,cherokee pioneer,fair,6 cylinders,gas,112000.0,clean,automatic,4wd,SUV,blue,tx,30.4754,-99.7473
0,2018.0,toyota,tacoma limited,like new,,gas,33118.0,clean,automatic,,truck,red,tx,29.518,-98.5533
1300,2006.0,pontiac,montana van,fair,6 cylinders,gas,192293.0,clean,automatic,fwd,van,red,tx,29.531735,-98.665569
35500,1968.0,chevrolet,camaro,excellent,8 cylinders,gas,20000.0,clean,automatic,rwd,coupe,orange,tx,29.7229,-98.0742
8600,2014.0,ford,mustang,excellent,6 cylinders,gas,101635.0,rebuilt,automatic,,,,tx,29.7026,-98.4759
16900,2005.0,ford,e350 xlt,,,gas,38924.0,clean,automatic,,,,tx,32.871517,-96.983271
24995,2006.0,ram,,,,other,126121.0,clean,automatic,fwd,pickup,,tx,30.064714,-97.839307
5000,2005.0,,Escalade ESV AWD,good,8 cylinders,gas,160000.0,clean,automatic,4wd,SUV,white,tx,29.5189,-98.6006
0,2018.0,ford,f-350,,,diesel,71645.0,clean,automatic,4wd,other,white,tx,29.656973,-95.555175
10998,2014.0,volkswagen,passat,,,gas,114985.0,clean,automatic,,sedan,silver,tx,29.407854,-98.556488
57995,2018.0,ford,f-250,,,other,84987.0,clean,automatic,4wd,pickup,white,tx,30.064714,-97.839307
3500,2005.0,ford,taurus se,good,6 cylinders,gas,170000.0,clean,automatic,fwd,sedan,white,tx,29.5563,-98.3643
7655,2011.0,toyota,corolla le,excellent,4 cylinders,gas,83000.0,clean,automatic,fwd,,silver,tx,29.7055,-98.4191
19995,2020.0,mitsubishi,outlander sport es 2.0 cvt,,,,4628.0,clean,automatic,fwd,SUV,grey,tx,29.529409,-98.496166
13995,2018.0,mitsubishi,outlander sport es 2.0 cvt,,,,70153.0,clean,automatic,fwd,SUV,black,tx,29.529409,-98.496166
15590,2015.0,mini,hardtop 2 door cooper s,good,,other,60291.0,clean,other,,hatchback,red,tx,29.45,-98.5
15990,2014.0,chevrolet,captiva sport ls,good,,gas,76261.0,clean,other,fwd,other,black,tx,29.45,-98.5
18590,2017.0,honda,civic lx coupe 2d,good,,other,34910.0,clean,other,fwd,coupe,black,tx,29.45,-98.5
30990,2019.0,cadillac,xt4 premium luxury,good,,other,24899.0,clean,other,fwd,hatchback,blue,tx,29.45,-98.5
0,2017.0,ford,f-350,,,diesel,133213.0,clean,automatic,4wd,pickup,,tx,29.656973,-95.555175
61995,2018.0,ram,2500,,,other,76151.0,clean,automatic,4wd,pickup,black,tx,30.064714,-97.839307
3600,2009.0,ford,mustang,,6 cylinders,gas,212000.0,clean,automatic,,,,tx,29.4597,-98.6555
12995,2019.0,mitsubishi,mirage le cvt,,,,28978.0,clean,automatic,fwd,hatchback,red,tx,29.529409,-98.496166
39590,2013.0,audi,tt rs quattro coupe 2d,good,,gas,44631.0,clean,other,,coupe,,tx,29.45,-98.5
39590,2020.0,nissan,370z sport touring coupe,good,6 cylinders,gas,683.0,clean,other,rwd,coupe,white,tx,29.45,-98.5
23999,2018.0,ford,edge,,4 cylinders,gas,69067.0,clean,automatic,fwd,SUV,,tx,29.459052,-98.637845
14500,1976.0,jeep,cj-7,good,8 cylinders,gas,70558.0,clean,automatic,4wd,offroad,yellow,tx,29.5334,-98.4975
21985,2018.0,subaru,outback,,,gas,44980.0,clean,automatic,4wd,SUV,white,tx,29.48398,-98.49963
7450,2012.0,ford,escape limited,good,6 cylinders,gas,149887.0,clean,automatic,,SUV,white,tx,29.5334,-98.4975
7850,2006.0,honda,odyssey ex-l,good,6 cylinders,gas,107606.0,clean,automatic,,mini-van,brown,tx,29.5334,-98.4975
7450,2012.0,toyota,camry,good,4 cylinders,gas,202269.0,clean,automatic,,sedan,silver,tx,29.5334,-98.4975
41995,2017.0,chevrolet,silverado,,,other,68570.0,clean,automatic,4wd,pickup,blue,tx,30.064714,-97.839307
34999,2015.0,ford,mustang,excellent,,gas,21525.0,clean,manual,rwd,coupe,black,tx,28.808302,-96.991467
69995,,,F-150,,6 cylinders,gas,412.0,clean,automatic,4wd,pickup,red,tx,33.458277,-111.92597
7850,2005.0,toyota,sequoia sr5,good,8 cylinders,gas,252336.0,clean,automatic,4wd,SUV,white,tx,29.5334,-98.4975
33885,2013.0,ram,2500,,,diesel,208295.0,clean,automatic,,,,tx,30.649254,-97.868271
31999,2017.0,ram,1500,,8 cylinders,gas,86722.0,clean,automatic,rwd,truck,black,tx,29.459052,-98.637845
0,2017.0,ram,3500,,,diesel,92188.0,clean,automatic,4wd,pickup,red,tx,29.656973,-95.555175
19900,2010.0,jeep,,excellent,6 cylinders,gas,130000.0,clean,automatic,4wd,,,tx,29.5613,-97.9628
10995,2013.0,nissan,frontier 2wd crew cab swb auto sv,,6 cylinders,,191146.0,clean,automatic,rwd,pickup,red,tx,29.529409,-98.496166
10995,2011.0,honda,cr-v 2wd 5dr ex-l,,4 cylinders,,126090.0,clean,automatic,fwd,SUV,silver,tx,29.529409,-98.496166
22595,2020.0,mitsubishi,outlander le fwd,,,,6719.0,clean,automatic,fwd,SUV,blue,tx,29.529409,-98.496166
52995,2018.0,ram,2500,,,other,88862.0,clean,automatic,4wd,pickup,white,tx,30.064714,-97.839307
16999,2016.0,ford,fusion,,4 cylinders,gas,48304.0,clean,automatic,fwd,sedan,silver,tx,29.459052,-98.637845
23881,2018.0,ford,explorer,,6 cylinders,gas,76958.0,clean,automatic,fwd,SUV,white,tx,29.516724,-98.53066
16788,2016.0,ford,fusion,,4 cylinders,gas,58558.0,clean,automatic,fwd,sedan,silver,tx,29.516724,-98.53066
7588,2016.0,chevrolet,sonic,,4 cylinders,gas,135571.0,clean,automatic,fwd,wagon,white,tx,29.516724,-98.53066
15988,2015.0,nissan,pathfinder,,6 cylinders,gas,129846.0,clean,automatic,fwd,SUV,black,tx,29.516724,-98.53066
22588,2015.0,jeep,grand cherokee,,6 cylinders,gas,124068.0,clean,automatic,rwd,SUV,black,tx,29.516724,-98.53066
17991,2019.0,ford,fiesta,,,other,20368.0,clean,automatic,fwd,other,custom,tx,30.444715,-97.782789
24900,2017.0,ford,transit,excellent,6 cylinders,gas,102200.0,clean,automatic,rwd,van,white,tx,30.3314,-97.8666
73995,2019.0,ford,f250 lariat 4x4 diesel,,,diesel,52378.0,clean,automatic,,,,tx,30.663,-97.9316
1300,2017.0,hyundai,sonata,like new,4 cylinders,gas,30000.0,clean,automatic,fwd,,,tx,29.352757,-98.473469
1500,2017.0,dodge,charger,like new,4 cylinders,gas,25000.0,clean,automatic,,,,tx,29.3641,-98.4924
2999,2006.0,chrysler,pt cruiser,excellent,4 cylinders,gas,131865.0,clean,automatic,fwd,hatchback,silver,tx,29.473,-98.3835
67995,2017.0,ford,f-250,,,other,104583.0,clean,automatic,4wd,pickup,white,tx,30.064714,-97.839307
