price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
313,2018.0,chrysler,300,,6 cylinders,gas,18402.0,clean,automatic,rwd,sedan,black,il,42.2711,-89.094
8500,2015.0,mazda,3,excellent,4 cylinders,gas,81000.0,clean,automatic,fwd,,red,il,42.2514,-89.0235
18500,1990.0,chevrolet,k5 blazer,,8 cylinders,gas,152553.0,clean,automatic,4wd,,,il,42.3545,-89.0397
340,2021.0,jeep,compass,,4 cylinders,gas,11.0,clean,automatic,fwd,SUV,blue,il,42.2166,-89.0512
4995,2003.0,honda,civic,excellent,4 cylinders,gas,58000.0,clean,automatic,,coupe,,il,42.327427,-89.027603
0,2020.0,dodge,grand caravan se,good,6 cylinders,gas,10.0,clean,automatic,,van,white,il,42.021105,-87.747166
0,2021.0,ram,1500 big horn/lone star,good,8 cylinders,gas,10.0,clean,automatic,,pickup,white,il,42.021105,-87.747166
25000,1973.0,chevrolet,corvette coupe,good,8 cylinders,gas,87000.0,clean,automatic,rwd,coupe,yellow,il,42.1756,-88.4268
0,2020.0,dodge,grand caravan se,good,6 cylinders,gas,10.0,clean,automatic,,van,silver,il,42.021105,-87.747166
0,2007.0,lincoln,mkz,excellent,6 cylinders,gas,95685.0,clean,automatic,fwd,sedan,blue,il,42.3204,-88.98265
0,2010.0,chrysler,town country,excellent,6 cylinders,gas,166210.0,clean,automatic,fwd,mini-van,red,il,42.26617,-89.00464
19990,2019.0,kia,sportage lx sport utility 4d,good,,gas,6163.0,clean,other,fwd,SUV,silver,il,42.27,-89.06
174,2011.0,buick,lacrosse,,6 cylinders,other,84541.0,clean,automatic,fwd,sedan,black,il,42.3937,-88.1648
19990,2017.0,jeep,renegade altitude sport,good,,gas,23248.0,clean,other,4wd,SUV,orange,il,42.27,-89.06
39590,2020.0,bmw,x3 sdrive30i sport utility,good,,other,8396.0,clean,other,rwd,SUV,silver,il,42.27,-89.06
33971,2017.0,chevrolet,colorado,,6 cylinders,gas,40934.0,clean,automatic,4wd,truck,red,il,42.250814,-88.977884
19991,2016.0,subaru,outback,,4 cylinders,gas,74447.0,clean,automatic,4wd,SUV,black,il,42.250814,-88.977884
33590,2020.0,cadillac,ct5 premium luxury,good,,other,15050.0,clean,other,,sedan,white,il,42.27,-89.06
36590,2020.0,rover,discovery sport,good,,gas,6430.0,clean,automatic,,SUV,white,il,42.27,-89.06
4000,2012.0,nissan,sentra,,4 cylinders,gas,183000.0,clean,automatic,fwd,,,il,42.2595,-88.8509
0,2014.0,dodge,grand caravan,excellent,6 cylinders,gas,54964.0,clean,automatic,fwd,mini-van,,il,42.26617,-89.00464
0,2005.0,ford,super duty f-250,excellent,8 cylinders,diesel,255875.0,clean,automatic,4wd,truck,blue,il,42.3204,-88.98265
42995,2019.0,ram,1500,,,gas,8768.0,clean,automatic,4wd,,red,il,42.337616,-88.04408
6995,2012.0,nissan,versa,,,gas,92852.0,clean,manual,fwd,hatchback,,il,42.337616,-88.04408
20590,2015.0,volkswagen,eos komfort,good,,gas,43470.0,clean,automatic,fwd,convertible,black,il,42.27,-89.06
424,2016.0,chevrolet,silverado 1500,,8 cylinders,other,72298.0,clean,automatic,4wd,pickup,grey,il,42.3937,-88.1648
5900,2002.0,chevrolet,tahoe,good,,gas,178005.0,clean,automatic,4wd,wagon,green,il,42.1898,-91.7758
0,2021.0,dodge,challenger sxt,good,6 cylinders,gas,10.0,clean,automatic,,coupe,black,il,42.021105,-87.747166
4995,2013.0,dodge,dart,,4 cylinders,gas,130000.0,clean,manual,fwd,,,il,42.2554,-89.0768
3500,2002.0,lincoln,town car cartier,,,gas,115000.0,clean,automatic,,,,il,42.3051,-89.3472
12500,2006.0,chevrolet,trailblazer ss,excellent,8 cylinders,gas,146000.0,clean,automatic,4wd,SUV,silver,il,42.2554,-89.0768
20990,2017.0,infiniti,q50 3.0t premium sedan,good,6 cylinders,gas,79254.0,clean,other,rwd,sedan,black,il,42.27,-89.06
43990,2020.0,acura,mdx technology pkg sport,good,6 cylinders,gas,1835.0,clean,other,fwd,SUV,blue,il,42.27,-89.06
4995,2012.0,ford,focus,excellent,4 cylinders,gas,151000.0,clean,automatic,,hatchback,,il,42.327363,-89.027689
14990,2016.0,,Scion iM Hatchback 4D,good,,gas,65203.0,clean,other,fwd,hatchback,red,il,42.27,-89.06
22590,2020.0,buick,encore gx select sport,good,,other,5144.0,clean,other,,SUV,red,il,42.27,-89.06
20489,2016.0,chevrolet,camaro,,6 cylinders,gas,63325.0,clean,automatic,rwd,coupe,white,il,42.250814,-88.977884
28507,2015.0,chevrolet,silverado 1500,,8 cylinders,gas,114060.0,clean,automatic,4wd,truck,blue,il,42.250814,-88.977884
49990,2018.0,bmw,x5 xdrive50i sport utility,good,8 cylinders,gas,17083.0,clean,automatic,,other,black,il,42.27,-89.06
0,2017.0,hyundai,sonata,excellent,,gas,103738.0,clean,automatic,fwd,sedan,blue,il,42.26617,-89.00464
0,2014.0,lexus,rx 350,excellent,6 cylinders,gas,125780.0,clean,automatic,4wd,SUV,,il,42.3204,-88.98265
1950,1995.0,gmc,jimmy,good,6 cylinders,gas,180080.0,clean,automatic,4wd,SUV,green,il,42.252667,-89.076488
43590,2017.0,lincoln,navigator l select sport,good,6 cylinders,gas,28475.0,clean,automatic,4wd,other,black,il,42.27,-89.06
16995,2017.0,kia,optima,,,gas,68048.0,clean,automatic,fwd,,white,il,42.337616,-88.04408
45995,2016.0,ram,3500,,,gas,117414.0,clean,automatic,4wd,,white,il,42.337616,-88.04408
449,2018.0,toyota,tacoma 4x4,,,gas,20212.0,clean,automatic,,,,il,42.3295,-89.0335
12500,1988.0,lincoln,towncar,excellent,8 cylinders,gas,62100.0,clean,automatic,rwd,sedan,white,il,42.2786,-89.0361
