price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
4000,1962.0,chevrolet,corvair,good,6 cylinders,gas,66000.0,clean,manual,rwd,truck,red,al,30.7322,-88.1758
2300,1998.0,infiniti,i30,,,gas,200000.0,clean,automatic,,,,al,30.6341,-88.0846
199,2017.0,dodge,charger,,,gas,20120.0,clean,automatic,,,,al,30.7309,-88.0789
10500,2014.0,toyota,camry se,,4 cylinders,gas,145000.0,clean,automatic,,sedan,grey,al,30.676036,-88.136806
5500,2006.0,saturn,solstice,good,4 cylinders,gas,128000.0,clean,automatic,rwd,convertible,grey,al,31.4876,-88.2699
6500,2005.0,chevrolet,silverado 2500hd,good,8 cylinders,gas,97000.0,clean,automatic,rwd,pickup,white,al,30.8668,-88.649
37500,1967.0,,1967 Chevelle,excellent,8 cylinders,gas,26000.0,clean,automatic,rwd,coupe,red,al,31.437436,-86.951333
22495,2013.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,52686.0,clean,automatic,rwd,truck,silver,al,30.69241,-88.051751
8995,2004.0,mercedes-benz,c-class,excellent,6 cylinders,gas,83276.0,clean,automatic,4wd,wagon,,al,30.69241,-88.051751
31995,2017.0,lexus,rx 350,excellent,6 cylinders,gas,32715.0,clean,automatic,4wd,SUV,silver,al,30.69241,-88.051751
13995,2014.0,lincoln,mkz,excellent,4 cylinders,gas,40994.0,clean,automatic,fwd,sedan,grey,al,30.69241,-88.051751
10995,2016.0,toyota,corolla,excellent,4 cylinders,gas,82631.0,clean,automatic,fwd,sedan,silver,al,30.69241,-88.051751
18995,2012.0,mercedes-benz,m-class,excellent,6 cylinders,gas,75125.0,clean,automatic,4wd,SUV,black,al,30.69241,-88.051751
24995,2008.0,,Hummer H2,excellent,8 cylinders,gas,243806.0,clean,automatic,4wd,SUV,black,al,30.69241,-88.051751
0,2014.0,,Freightliner Cascadia,,,diesel,1000.0,clean,automatic,,,,al,36.0127,-86.56
5299,2012.0,ford,fusion se,excellent,4 cylinders,gas,148500.0,clean,automatic,fwd,sedan,silver,al,30.667,-88.266
6599,2004.0,gmc,sierra,good,8 cylinders,gas,223500.0,clean,automatic,rwd,truck,silver,al,30.667,-88.266
7500,2007.0,gmc,sierra,fair,8 cylinders,gas,240000.0,clean,automatic,4wd,pickup,red,al,30.4007,-87.6857
10000,2012.0,bmw,740li,excellent,,gas,150700.0,clean,automatic,,sedan,blue,al,30.511,-88.9681
15800,2016.0,nissan,maxima,excellent,6 cylinders,gas,69000.0,rebuilt,automatic,,,grey,al,30.8668,-88.649
17995,2019.0,mitsubishi,outlander sport,good,4 cylinders,gas,41828.0,clean,automatic,rwd,SUV,grey,al,30.803146,-88.140898
28995,2017.0,buick,enclave,good,6 cylinders,gas,71160.0,clean,automatic,rwd,SUV,blue,al,30.803146,-88.140898
27995,2013.0,ford,f-150,good,6 cylinders,gas,104253.0,clean,automatic,4wd,truck,white,al,30.803146,-88.140898
22995,2010.0,toyota,tacoma,good,6 cylinders,gas,157471.0,clean,automatic,4wd,truck,grey,al,30.803146,-88.140898
3799,2007.0,buick,lacrosse,excellent,6 cylinders,gas,140500.0,clean,automatic,,sedan,silver,al,30.625468,-88.226849
4199,2008.0,buick,lucerne,excellent,6 cylinders,gas,163500.0,clean,automatic,fwd,sedan,white,al,30.625468,-88.226849
4999,2008.0,honda,pilot,excellent,,gas,195500.0,clean,automatic,,SUV,white,al,30.625468,-88.226849
199,2017.0,dodge,charger,,,gas,20120.0,clean,automatic,,,,al,30.7309,-88.0789
1200,1996.0,,Madza Mx5  Miaita.,good,4 cylinders,gas,201000.0,clean,manual,fwd,coupe,red,al,30.6557,-88.178
3999,2001.0,ford,f-150,good,8 cylinders,gas,234500.0,clean,automatic,rwd,,white,al,30.667,-88.266
1500,2011.0,dodge,avenger express,good,4 cylinders,gas,191000.0,clean,automatic,fwd,,white,al,30.558,-88.2309
23775,2018.0,dodge,charger,,6 cylinders,gas,34402.0,clean,automatic,rwd,sedan,blue,al,30.668786,-88.105874
15978,2017.0,chevrolet,equinox,,4 cylinders,gas,59889.0,clean,automatic,fwd,SUV,black,al,30.668786,-88.105874
0,2014.0,chevrolet,malibu,excellent,,gas,42000.0,clean,automatic,,,silver,al,30.6197,-87.8895
0,2012.0,dodge,charger rt,excellent,8 cylinders,gas,75000.0,clean,automatic,,,black,al,30.6197,-87.8895
0,2012.0,jeep,liberty sport,,,gas,52352.0,clean,automatic,,,,al,30.6197,-87.8895
275,2011.0,nissan,altima 2.5 s,,,gas,76443.0,clean,automatic,,,,al,30.6197,-87.8895
0,2012.0,toyota,rav4,excellent,4 cylinders,gas,33000.0,clean,automatic,,SUV,black,al,30.6197,-87.8895
22995,2019.0,buick,envision,,4 cylinders,gas,28676.0,clean,automatic,fwd,SUV,silver,al,30.668786,-88.105874
30490,2018.0,bmw,4 series,,4 cylinders,gas,24588.0,clean,automatic,rwd,sedan,black,al,30.668786,-88.105874
17664,2018.0,honda,civic,,4 cylinders,gas,39984.0,clean,automatic,fwd,sedan,custom,al,30.668786,-88.105874
24667,2019.0,honda,accord,,4 cylinders,gas,25400.0,clean,automatic,fwd,sedan,custom,al,30.668786,-88.105874
12400,2011.0,mercedes-benz,glk-class glk350,excellent,6 cylinders,gas,144000.0,clean,automatic,,SUV,black,al,30.6474,-88.2292
27490,2017.0,mercedes-benz,c-class,,4 cylinders,gas,15391.0,clean,automatic,rwd,sedan,white,al,30.668786,-88.105874
8342,2008.0,toyota,highlander,,6 cylinders,gas,176397.0,clean,automatic,fwd,SUV,blue,al,30.668786,-88.105874
33400,2017.0,toyota,tacoma trd sport,like new,6 cylinders,gas,69000.0,lien,automatic,rwd,,,al,30.6197,-87.8895
