price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
8495,2016.0,ford,fiesta s,like new,4 cylinders,gas,60151.0,clean,automatic,fwd,hatchback,white,vt,43.512447,-71.495805
8495,2016.0,ford,fiesta s,like new,4 cylinders,gas,59734.0,clean,automatic,fwd,hatchback,silver,vt,43.512462,-71.495751
42995,2018.0,chevrolet,silverado 1500 lt crew,,,gas,31129.0,clean,automatic,,,,vt,43.9919,-73.1716
39995,1967.0,chevrolet,camaro ss,,,gas,2.0,clean,manual,,,,vt,43.9919,-73.1716
17898,2018.0,volkswagen,passat,excellent,4 cylinders,gas,15977.0,clean,automatic,fwd,sedan,red,vt,44.439408,-73.210163
19998,2018.0,mazda,cx-5,excellent,4 cylinders,gas,20703.0,clean,automatic,4wd,SUV,white,vt,44.439408,-73.210163
6900,2013.0,ford,fiesta,excellent,4 cylinders,gas,71000.0,clean,automatic,fwd,sedan,green,vt,43.0326,-72.8077
9998,2015.0,nissan,leaf,excellent,,electric,52579.0,clean,other,fwd,hatchback,black,vt,44.439408,-73.210163
8998,2016.0,nissan,versa,excellent,4 cylinders,gas,64626.0,clean,automatic,fwd,sedan,grey,vt,44.439408,-73.210163
23998,2018.0,nissan,frontier,excellent,6 cylinders,gas,55020.0,clean,automatic,4wd,pickup,red,vt,44.439408,-73.210163
0,2016.0,ford,edge,excellent,4 cylinders,gas,40940.0,clean,automatic,4wd,SUV,silver,vt,42.88194,-73.68477
24298,2018.0,nissan,frontier,excellent,6 cylinders,gas,43099.0,clean,automatic,4wd,pickup,grey,vt,44.439408,-73.210163
25998,2018.0,,NissanFrontier,excellent,6 cylinders,gas,52374.0,clean,automatic,4wd,pickup,silver,vt,44.439408,-73.210163
17598,2018.0,nissan,rogue,excellent,4 cylinders,gas,34884.0,clean,automatic,4wd,SUV,blue,vt,44.439408,-73.210163
16998,2018.0,nissan,rogue,excellent,4 cylinders,gas,45021.0,clean,automatic,4wd,SUV,grey,vt,44.439408,-73.210163
16998,2018.0,nissan,rogue,excellent,4 cylinders,gas,61755.0,clean,automatic,4wd,SUV,grey,vt,44.439408,-73.210163
6598,2008.0,honda,accord,excellent,6 cylinders,gas,136425.0,clean,automatic,fwd,sedan,,vt,44.439408,-73.210163
50345,2021.0,nissan,titan,new,8 cylinders,gas,50.0,clean,automatic,4wd,truck,black,vt,44.1945,-72.4936
19995,2018.0,honda,accord,excellent,4 cylinders,gas,44161.0,clean,automatic,fwd,sedan,black,vt,44.1945,-72.4936
9495,2012.0,mini,cooper s,excellent,4 cylinders,gas,116508.0,clean,automatic,4wd,hatchback,brown,vt,44.1945,-72.4936
18295,2018.0,subaru,impreza,excellent,4 cylinders,gas,17760.0,clean,automatic,4wd,hatchback,silver,vt,44.1945,-72.4936
6200,2012.0,nissan,sentra,excellent,4 cylinders,gas,118600.0,clean,automatic,fwd,sedan,silver,vt,44.8353,-73.2778
20295,2017.0,nissan,pathfinder,excellent,6 cylinders,gas,80207.0,clean,automatic,4wd,SUV,blue,vt,44.1945,-72.4936
30995,2017.0,nissan,titan xd,excellent,8 cylinders,gas,70538.0,clean,automatic,4wd,truck,white,vt,44.1945,-72.4936
25995,2014.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,104854.0,clean,automatic,4wd,truck,green,vt,44.1945,-72.4936
17995,2019.0,ford,ecosport,excellent,4 cylinders,gas,30177.0,clean,manual,4wd,SUV,blue,vt,44.1945,-72.4936
20695,2017.0,lincoln,mkz,like new,4 cylinders,gas,41969.0,clean,automatic,fwd,sedan,white,vt,44.1945,-72.4936
13995,2017.0,chevrolet,cruze,excellent,4 cylinders,gas,42119.0,clean,automatic,fwd,sedan,red,vt,44.1945,-72.4936
23395,2020.0,nissan,rogue sv awd,excellent,4 cylinders,gas,28567.0,clean,automatic,4wd,SUV,blue,vt,44.1945,-72.4936
13995,2015.0,toyota,venza,excellent,4 cylinders,gas,73676.0,clean,automatic,4wd,SUV,black,vt,44.1945,-72.4936
16995,2018.0,ford,taurus,excellent,6 cylinders,gas,69367.0,clean,automatic,4wd,sedan,blue,vt,44.1945,-72.4936
22995,2020.0,nissan,rogue,excellent,4 cylinders,gas,39663.0,clean,automatic,4wd,SUV,silver,vt,44.1945,-72.4936
23795,2020.0,nissan,rogue,excellent,4 cylinders,gas,20023.0,clean,automatic,4wd,SUV,black,vt,44.1945,-72.4936
22995,2020.0,nissan,rogue,excellent,4 cylinders,gas,38050.0,clean,automatic,4wd,SUV,blue,vt,44.1945,-72.4936
16995,2017.0,nissan,rogue,excellent,4 cylinders,gas,82032.0,clean,automatic,4wd,SUV,silver,vt,44.1945,-72.4936
17695,2016.0,subaru,outback,excellent,4 cylinders,gas,85875.0,clean,automatic,4wd,SUV,silver,vt,44.1945,-72.4936
23395,2020.0,nissan,rogue,excellent,4 cylinders,gas,28760.0,clean,automatic,4wd,SUV,black,vt,44.1945,-72.4936
19995,2018.0,nissan,rogue,excellent,4 cylinders,gas,24935.0,clean,automatic,4wd,SUV,silver,vt,44.1945,-72.4936
32995,2020.0,infiniti,qx60,excellent,6 cylinders,gas,27306.0,clean,automatic,4wd,SUV,grey,vt,44.1945,-72.4936
23995,2019.0,subaru,outback,excellent,4 cylinders,gas,32270.0,clean,automatic,4wd,SUV,red,vt,44.1945,-72.4936
0,2018.0,jeep,liberty renegade 4x4,,,gas,35029.0,clean,automatic,,,,vt,44.476298,-73.117447
20395,2020.0,mitsubishi,outlander,excellent,4 cylinders,gas,20391.0,clean,automatic,4wd,SUV,white,vt,44.1945,-72.4936
0,2012.0,volvo,xc90,,,gas,140065.0,clean,automatic,,,,vt,44.476298,-73.117447
28795,2020.0,toyota,rav4,excellent,4 cylinders,gas,29164.0,clean,automatic,4wd,SUV,grey,vt,44.1945,-72.4936
0,2010.0,subaru,impreza,,,gas,123684.0,clean,automatic,,,,vt,44.476298,-73.117447
17995,2018.0,subaru,impreza,excellent,4 cylinders,gas,22292.0,clean,automatic,4wd,sedan,silver,vt,44.1945,-72.4936
0,2013.0,chevrolet,equinox,,,gas,115498.0,clean,automatic,,,,vt,44.476298,-73.117447
0,2012.0,,Suzuki Kizashi,,,gas,155156.0,clean,other,,,,vt,44.476298,-73.117447
12995,2016.0,volkswagen,golf,excellent,4 cylinders,gas,97790.0,clean,automatic,fwd,wagon,white,vt,44.1945,-72.4936
23395,2020.0,nissan,rogue,excellent,4 cylinders,gas,27817.0,clean,automatic,4wd,SUV,black,vt,44.1945,-72.4936
39500,2008.0,ford,f-650,like new,6 cylinders,diesel,13158.0,clean,manual,rwd,truck,white,vt,29.0266,-81.3349
13995,2012.0,toyota,rav4 limited v6,excellent,6 cylinders,gas,105610.0,clean,automatic,4wd,SUV,grey,vt,44.229555,-72.551994
24995,2018.0,ford,edge sel,excellent,4 cylinders,gas,41530.0,clean,automatic,4wd,SUV,grey,vt,44.230293,-72.552338
14995,2017.0,nissan,sentra nismo,excellent,4 cylinders,gas,53560.0,clean,automatic,fwd,sedan,black,vt,44.229924,-72.552166
24995,2016.0,acura,mdx 3.5l w/advance,excellent,6 cylinders,gas,82451.0,clean,automatic,4wd,SUV,grey,vt,44.229186,-72.551479
13490,2015.0,hyundai,sonata hybrid,,,other,53013.0,clean,automatic,,other,red,vt,42.834977,-71.107791
21995,2020.0,chevrolet,equinox,excellent,6 cylinders,gas,31954.0,clean,automatic,4wd,SUV,grey,vt,44.1945,-72.4936
17665,2018.0,chevrolet,equinox,excellent,4 cylinders,gas,78448.0,clean,automatic,4wd,SUV,blue,vt,44.1945,-72.4936
6900,2009.0,honda,pilot ex-l 4wd,good,6 cylinders,gas,143000.0,clean,automatic,4wd,SUV,silver,vt,44.4513,-73.1796
8000,2004.0,volkswagen,r32,fair,,gas,123000.0,clean,manual,,,black,vt,44.5543,-72.6026
5995,2011.0,,BLUE BIRD BLUE BIRD,,,,85000.0,,automatic,,,,vt,43.008105,-74.352011
39990,2019.0,ford,f-150,,,gas,18838.0,clean,,4wd,pickup,,vt,42.834977,-71.107791
5000,2004.0,toyota,tacoma trd,good,6 cylinders,gas,170000.0,clean,manual,4wd,truck,red,vt,44.4695,-72.6923
6995,2007.0,dodge,charger,good,6 cylinders,gas,77000.0,clean,automatic,rwd,sedan,black,vt,42.5959,-72.2267
3000,2008.0,,Saab 9-3 Aero SportCombi,good,6 cylinders,gas,105000.0,clean,automatic,4wd,wagon,grey,vt,44.266669,-72.570083
3700,2008.0,chevrolet,impala,good,6 cylinders,gas,131000.0,clean,automatic,fwd,sedan,white,vt,44.450509,-72.022161
8995,2010.0,dodge,charger,good,8 cylinders,gas,104000.0,clean,automatic,rwd,sedan,black,vt,42.5959,-72.2267
6495,2011.0,ford,fusion se,good,6 cylinders,gas,124000.0,clean,automatic,fwd,sedan,custom,vt,42.5959,-72.2267
10990,2013.0,volvo,s60,excellent,5 cylinders,gas,80658.0,clean,automatic,4wd,sedan,black,vt,44.664737,-73.111428
10490,2016.0,dodge,grand caravan,excellent,6 cylinders,gas,63125.0,clean,automatic,fwd,van,grey,vt,44.664737,-73.111428
11990,2017.0,chevrolet,trax,excellent,4 cylinders,gas,76383.0,clean,automatic,4wd,SUV,black,vt,44.664737,-73.111428
11990,2010.0,toyota,rav4,excellent,6 cylinders,gas,64329.0,clean,automatic,4wd,SUV,red,vt,44.664737,-73.111428
23990,2016.0,gmc,canyon,excellent,6 cylinders,gas,58016.0,clean,automatic,4wd,truck,grey,vt,44.664737,-73.111428
11990,2014.0,honda,civic sedan,excellent,4 cylinders,gas,23707.0,clean,automatic,fwd,sedan,grey,vt,44.664737,-73.111428
26990,2016.0,ford,f-150,excellent,6 cylinders,gas,22582.0,clean,automatic,4wd,truck,green,vt,44.664737,-73.111428
13990,2016.0,toyota,corolla,excellent,4 cylinders,gas,34289.0,clean,automatic,rwd,sedan,red,vt,44.664737,-73.111428
12990,2014.0,ford,escape,excellent,4 cylinders,gas,58500.0,clean,automatic,4wd,SUV,red,vt,44.664737,-73.111428
8990,2013.0,nissan,altima,excellent,6 cylinders,gas,43848.0,clean,automatic,fwd,sedan,brown,vt,44.664737,-73.111428
7990,2012.0,volkswagen,beetle,excellent,5 cylinders,gas,55745.0,clean,automatic,fwd,hatchback,white,vt,44.664737,-73.111428
15990,2015.0,subaru,legacy,excellent,4 cylinders,gas,32542.0,clean,automatic,4wd,sedan,black,vt,44.664737,-73.111428
6990,2013.0,ford,focus,excellent,4 cylinders,gas,58880.0,clean,automatic,fwd,hatchback,red,vt,44.664737,-73.111428
8990,2012.0,honda,accord sdn,excellent,4 cylinders,gas,46295.0,clean,automatic,fwd,sedan,grey,vt,44.664737,-73.111428
7990,2009.0,subaru,outback,excellent,,gas,70907.0,clean,other,,wagon,grey,vt,44.664737,-73.111428
12990,2015.0,subaru,legacy,excellent,4 cylinders,gas,73267.0,clean,other,,sedan,white,vt,44.664737,-73.111428
3000,1992.0,ford,f-150,good,8 cylinders,gas,128000.0,clean,automatic,rwd,truck,white,vt,44.642,-72.6712
9995,2013.0,honda,cr-v,good,4 cylinders,gas,169059.0,clean,automatic,,,,vt,,
28995,2015.0,ford,f-150 lariat,excellent,6 cylinders,gas,97453.0,clean,automatic,4wd,,,vt,,
13995,2013.0,toyota,sienna,good,6 cylinders,gas,127830.0,clean,automatic,,,,vt,,
13995,2013.0,chevrolet,express,good,8 cylinders,gas,165452.0,clean,automatic,rwd,van,white,vt,43.4512,-71.489
13995,2012.0,ford,econoline,good,8 cylinders,gas,83797.0,clean,automatic,rwd,van,silver,vt,43.4512,-71.489
10500,2011.0,toyota,tacoma access cab,excellent,4 cylinders,gas,200000.0,clean,automatic,rwd,pickup,silver,vt,42.875964,-73.292542
11995,2013.0,volkswagen,jetta gli autobahn,excellent,4 cylinders,gas,71404.0,clean,manual,fwd,sedan,white,vt,44.835178,-73.080711
13500,2017.0,ford,fusion se,excellent,4 cylinders,gas,73000.0,clean,automatic,fwd,sedan,black,vt,44.9168,-73.1211
1,2020.0,,HANDICAP VANS,new,6 cylinders,gas,15.0,clean,automatic,fwd,,,vt,42.717511,-71.420132
12995,2013.0,chevrolet,tahoe,,8 cylinders,gas,190053.0,clean,automatic,4wd,SUV,,vt,42.962853,-71.064426
39995,2014.0,ram,2500,,6 cylinders,diesel,164833.0,clean,automatic,4wd,truck,,vt,42.962853,-71.064426
13995,2007.0,chevrolet,tahoe,,8 cylinders,gas,120012.0,clean,automatic,4wd,SUV,,vt,42.962853,-71.064426
9995,2013.0,hyundai,genesis 3.8l fully load,,6 cylinders,gas,130381.0,clean,automatic,rwd,sedan,,vt,42.962853,-71.064426
64900,2017.0,gmc,sierra 2500hd denali,,,diesel,49107.0,clean,automatic,,,,vt,44.001038,-73.147438
50345,2021.0,nissan,titan,new,8 cylinders,gas,50.0,clean,automatic,4wd,truck,black,vt,44.1945,-72.4936
15995,2016.0,toyota,prius 2 hybrid,like new,4 cylinders,hybrid,42582.0,clean,automatic,fwd,hatchback,silver,vt,44.835178,-73.080368
18995,2015.0,honda,crv ex awd,excellent,4 cylinders,gas,25533.0,clean,automatic,4wd,SUV,blue,vt,44.835422,-73.080711
3000,2006.0,gmc,sierra,,,gas,240000.0,clean,manual,,truck,,vt,43.6141,-72.9708
9998,2010.0,subaru,outback,excellent,6 cylinders,gas,132819.0,clean,automatic,4wd,wagon,silver,vt,44.439408,-73.210163
20898,2018.0,jeep,renegade,like new,4 cylinders,gas,24324.0,clean,automatic,4wd,SUV,red,vt,44.439408,-73.210163
9998,2014.0,nissan,juke,excellent,4 cylinders,gas,94431.0,clean,automatic,4wd,SUV,yellow,vt,44.439408,-73.210163
24598,2018.0,nissan,maxima,excellent,6 cylinders,gas,12249.0,clean,automatic,fwd,sedan,grey,vt,44.439408,-73.210163
4998,2013.0,ford,fiesta,good,4 cylinders,gas,125695.0,clean,automatic,fwd,sedan,white,vt,44.439408,-73.210163
6998,2008.0,toyota,corolla,excellent,4 cylinders,gas,82710.0,clean,automatic,fwd,sedan,silver,vt,44.439408,-73.210163
15498,2020.0,toyota,corolla,excellent,4 cylinders,gas,45421.0,clean,automatic,fwd,sedan,blue,vt,44.439408,-73.210163
5798,2007.0,toyota,corolla,good,4 cylinders,gas,141632.0,clean,automatic,fwd,sedan,silver,vt,44.439408,-73.210163
6998,2008.0,toyota,corolla,excellent,4 cylinders,gas,82710.0,clean,automatic,fwd,sedan,silver,vt,44.439408,-73.210163
14998,2012.0,chevrolet,avalanche,good,8 cylinders,gas,119492.0,clean,automatic,4wd,pickup,black,vt,44.439408,-73.210163
9000,2009.0,gmc,sierra,good,8 cylinders,gas,192000.0,clean,automatic,4wd,pickup,blue,vt,44.194,-72.494
19995,2018.0,honda,accord,excellent,4 cylinders,gas,44161.0,clean,automatic,fwd,sedan,black,vt,44.1945,-72.4936
10999,2014.0,bmw,328d xdrive awd,excellent,4 cylinders,diesel,171000.0,clean,automatic,4wd,sedan,grey,vt,44.476252,-73.119335
31495,2020.0,volvo,s60,,4 cylinders,gas,15236.0,clean,automatic,4wd,sedan,grey,vt,42.760513,-73.897225
21995,2018.0,volvo,v60,,4 cylinders,gas,78084.0,clean,automatic,fwd,wagon,white,vt,42.760513,-73.897225
19995,2017.0,volvo,s60,,4 cylinders,gas,38426.0,clean,automatic,fwd,sedan,white,vt,42.760513,-73.897225
9450,2013.0,honda,accord,excellent,4 cylinders,gas,122500.0,clean,automatic,fwd,sedan,silver,vt,44.146,-73.0717
46900,2017.0,gmc,yukon,excellent,8 cylinders,gas,74449.0,clean,automatic,4wd,SUV,red,vt,42.88194,-73.68477
9998,2012.0,,KM8JUCACXCU492595,good,4 cylinders,gas,101550.0,clean,automatic,fwd,SUV,green,vt,44.439408,-73.210163
17998,2019.0,nissan,leaf,excellent,,electric,10612.0,clean,other,fwd,sedan,silver,vt,44.439408,-73.210163
