price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
15000,2005.0,chevrolet,silverado,,,gas,115532.0,clean,automatic,,,,ca,35.463637,-118.789785
0,2008.0,,WORKHORSE W42,,,gas,,clean,,fwd,other,black,ca,25.59352,-80.361752
11000,2010.0,chevrolet,camaro,excellent,6 cylinders,gas,120000.0,clean,automatic,,coupe,orange,ca,34.4133,-118.0917
12500,2000.0,chevrolet,camaro,,,gas,108000.0,clean,automatic,,,,ca,38.5673,-121.5516
5600,2012.0,toyota,yaris,good,4 cylinders,gas,80000.0,salvage,automatic,fwd,sedan,blue,ca,35.3855,-118.986
14500,1996.0,ford,mustang,excellent,8 cylinders,gas,95000.0,clean,manual,,,,ca,33.7967,-116.9324
13500,2004.0,toyota,truck tundra sr5,excellent,8 cylinders,gas,187000.0,clean,automatic,fwd,,blue,ca,33.7102,-117.9503
9250,1962.0,ford,galaxie 500,salvage,8 cylinders,gas,64556.0,clean,manual,rwd,sedan,grey,ca,35.085433,-118.520132
7500,2012.0,volkswagen,beetle,excellent,4 cylinders,gas,101000.0,clean,manual,,,,ca,35.3396,-119.0218
9597,2014.0,kia,optima,excellent,4 cylinders,gas,145789.0,clean,automatic,fwd,sedan,silver,ca,35.339728,-119.029217
13351,2015.0,kia,soul,excellent,4 cylinders,gas,59491.0,clean,automatic,fwd,sedan,white,ca,35.339728,-119.029217
9663,2016.0,hyundai,elantra,excellent,4 cylinders,gas,106992.0,clean,automatic,fwd,sedan,red,ca,35.339728,-119.029217
12208,2012.0,honda,accord sdn,excellent,4 cylinders,gas,62095.0,clean,automatic,fwd,sedan,grey,ca,35.339728,-119.029217
6950,2007.0,ford,f450 superduty,excellent,,diesel,175000.0,clean,automatic,,,,ca,34.3775,-118.6131
8997,2011.0,honda,cr-v,like new,4 cylinders,gas,164000.0,clean,automatic,,SUV,grey,ca,33.788216,-117.833248
