price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
3500,2013.0,nissan,altima,fair,4 cylinders,gas,127000.0,clean,automatic,fwd,sedan,white,in,40.4276,-86.8735
30000,2013.0,gmc,sierra 2500hd,excellent,,diesel,162900.0,clean,automatic,,,black,in,40.5734,-86.6788
29990,2016.0,chevrolet,colorado extended cab,good,6 cylinders,gas,17302.0,clean,other,4wd,pickup,red,in,40.41,-86.87
18990,2020.0,chevrolet,spark activ hatchback,good,,gas,6395.0,clean,other,fwd,hatchback,black,in,40.41,-86.87
11250,2009.0,nissan,maxima,excellent,6 cylinders,gas,48350.0,clean,automatic,fwd,sedan,silver,in,40.150826,-87.038906
1000,2007.0,volvo,xc90,fair,6 cylinders,gas,200000.0,clean,automatic,fwd,SUV,blue,in,40.7626,-86.755
2900,2004.0,saturn,vue,excellent,6 cylinders,gas,106000.0,clean,automatic,,,blue,in,40.420391,-86.765966
28990,2017.0,bmw,4 series 440i xdrive gran,good,,gas,49355.0,clean,automatic,,coupe,,in,40.41,-86.87
14000,2014.0,toyota,camry,excellent,4 cylinders,gas,55652.0,clean,automatic,fwd,sedan,custom,in,40.444,-86.9237
26500,1998.0,ford,f800 dump truck,excellent,6 cylinders,diesel,139447.0,clean,automatic,,truck,white,in,40.111,-88.2407
6995,2002.0,,AVALANCE NORTH FACE,good,8 cylinders,gas,151555.0,clean,automatic,4wd,pickup,black,in,39.9222,-88.5688
6950,2008.0,acura,tl type s,,,gas,206000.0,clean,automatic,,,,in,41.486823,-86.971722
4500,2004.0,ford,f-150,good,8 cylinders,gas,206000.0,clean,automatic,4wd,pickup,black,in,40.303004,-86.62654
20990,2020.0,honda,fit sport hatchback 4d,good,,gas,1668.0,clean,other,fwd,hatchback,white,in,40.41,-86.87
5500,2005.0,dodge,dakota,good,8 cylinders,gas,82788.0,clean,automatic,4wd,pickup,silver,in,40.388632,-86.838212
5500,2005.0,dodge,dakota slt,good,8 cylinders,gas,82788.0,clean,automatic,4wd,truck,silver,in,40.38841,-86.835412
39990,2018.0,jeep,wrangler unlimited all new,good,6 cylinders,other,15688.0,clean,other,4wd,other,silver,in,40.41,-86.87
29990,2019.0,chevrolet,camaro lt coupe 2d,good,6 cylinders,gas,6727.0,clean,other,rwd,coupe,red,in,40.41,-86.87
34590,2016.0,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499.0,clean,other,4wd,pickup,silver,in,40.41,-86.87
1950,1998.0,toyota,camry,,,gas,190000.0,clean,manual,,,,in,40.420391,-86.765966
13500,2010.0,chevrolet,camaro,excellent,6 cylinders,gas,85000.0,rebuilt,automatic,rwd,coupe,yellow,in,40.2811,-87.2241
34990,2018.0,jeep,grand cherokee trailhawk,good,6 cylinders,gas,37509.0,clean,other,4wd,other,black,in,40.41,-86.87
2500,2000.0,cadillac,deville,fair,8 cylinders,gas,93355.0,clean,automatic,fwd,sedan,silver,in,40.420391,-86.765966
25990,2014.0,gmc,sierra 1500 regular cab,good,6 cylinders,gas,15575.0,clean,other,,pickup,brown,in,40.41,-86.87
23590,2015.0,mazda,mx-5 miata grand touring,good,,gas,10316.0,clean,other,rwd,other,black,in,40.41,-86.87
30590,2019.0,mini,countryman cooper se all4,good,,gas,21246.0,clean,automatic,,hatchback,,in,40.41,-86.87
3860,2000.0,toyota,sienna le,excellent,6 cylinders,gas,214221.0,clean,automatic,fwd,mini-van,purple,in,40.5248,-86.8238
4995,2003.0,cadillac,deville,,,gas,130000.0,clean,automatic,,,,in,40.438759,-86.880754
38590,2019.0,acura,rdx sh-awd a-spec pkg,good,,gas,28086.0,clean,other,,other,blue,in,40.41,-86.87
38590,2018.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,25585.0,clean,other,4wd,pickup,black,in,40.41,-86.87
27590,2020.0,volkswagen,golf gti s hatchback,good,,gas,1309.0,clean,other,fwd,sedan,red,in,40.41,-86.87
30990,2019.0,ford,ranger supercrew xl pickup,good,,gas,5468.0,clean,other,,pickup,white,in,40.41,-86.87
3995,2003.0,,OLDS BRAVADA,,,gas,178000.0,clean,automatic,,,,in,40.438857,-86.880883
