price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
2500,2012.0,hyundai,sonata,fair,4 cylinders,gas,110000.0,clean,automatic,fwd,sedan,blue,ca,33.7939,-118.1192
0,2019.0,ram,2500 big horn,,6 cylinders,diesel,57469.0,clean,automatic,4wd,,,ca,33.755638,-116.286258
5000,2011.0,hyundai,santa fe,,,gas,155500.0,clean,automatic,fwd,,silver,ca,33.8896,-118.3996
0,2014.0,ram,promaster 2500 cargo,,,gas,111867.0,clean,automatic,,,white,ca,33.882711,-118.142521
3499,2001.0,bmw,3 series 325i,good,6 cylinders,gas,200000.0,clean,automatic,fwd,,grey,ca,34.104,-118.2925
0,2017.0,ford,f350 super duty regular cab,,,other,94402.0,clean,other,,,white,ca,33.882711,-118.142521
0,2017.0,chevrolet,silverado 2500 hd doub,,,other,107689.0,clean,automatic,,,white,ca,33.882711,-118.142521
1000,1997.0,toyota,camry,salvage,,gas,190000.0,salvage,automatic,,,,ca,34.4262,-118.449
12900,2014.0,toyota,camry,,6 cylinders,gas,76000.0,clean,automatic,fwd,sedan,,ca,34.0448,-118.2434
1100,2005.0,,Saab 9-2x,fair,4 cylinders,gas,186000.0,clean,automatic,4wd,hatchback,silver,ca,34.1074,-118.3652
6995,2013.0,fiat,500,,,gas,57438.0,clean,manual,fwd,convertible,white,ca,34.232563,-118.252673
6800,2007.0,ford,econoline cargo van,excellent,8 cylinders,gas,150000.0,clean,automatic,,,white,ca,34.066809,-118.428812
4400,2005.0,honda,civic ex,good,4 cylinders,gas,190000.0,clean,manual,,,,ca,34.0898,-118.3215
53900,2020.0,chevrolet,silverado 1500 ltz,,8 cylinders,gas,3079.0,clean,automatic,4wd,,,ca,47.412043,-122.241112
36995,2016.0,ford,f-550sd,,,other,65284.0,clean,automatic,rwd,,white,ca,34.070311,-117.446303
0,2017.0,toyota,corolla im cvt,,other,other,58105.0,,automatic,fwd,,,ca,34.068433,-117.455363
4500,2006.0,mini,cooper,excellent,4 cylinders,gas,85000.0,clean,automatic,,,,ca,34.0637,-118.4408
5799,2001.0,bmw,325ci convertible,,6 cylinders,gas,190000.0,clean,manual,,,,ca,34.0898,-118.3215
20000,2003.0,ford,f-250 super duty,excellent,8 cylinders,diesel,124000.0,clean,automatic,4wd,truck,white,ca,34.4466,-118.5374
5999,2007.0,saturn,sky,,4 cylinders,gas,93000.0,clean,manual,rwd,,,ca,34.0898,-118.3215
8900,1992.0,nissan,300zx coupe with t-tops,,6 cylinders,gas,110000.0,salvage,manual,rwd,,,ca,34.0898,-118.3215
4000,2004.0,toyota,corolla,,,gas,140000.0,clean,automatic,,,,ca,34.223121,-118.498305
4200,2004.0,nissan,xterra se,excellent,,gas,174000.0,clean,automatic,,,,ca,33.6483,-117.9155
0,2019.0,volkswagen,jetta,,4 cylinders,gas,19090.0,clean,automatic,fwd,sedan,,ca,33.755638,-116.286258
18999,2020.0,toyota,camry,excellent,,gas,2600.0,salvage,automatic,,,,ca,34.2209,-118.3699
4999,2004.0,honda,civic,,4 cylinders,gas,205519.0,clean,manual,fwd,coupe,custom,ca,33.8772,-117.9893
2000,2014.0,,"HONDA,TOYOTA,NISSAN,CHEVY",like new,4 cylinders,gas,89000.0,clean,automatic,fwd,sedan,white,ca,34.2262,-118.447
4500,2006.0,ford,f150,good,8 cylinders,gas,170000.0,clean,automatic,rwd,truck,black,ca,34.115506,-118.15989
3950,1999.0,jeep,grand cherokee laredo,excellent,6 cylinders,gas,200000.0,clean,automatic,rwd,SUV,blue,ca,33.7457,-118.2971
20990,2013.0,,Scion FR-S Coupe 2D,good,,gas,39759.0,clean,other,rwd,coupe,white,ca,34.04,-118.04
21590,2015.0,lexus,ct 200h hatchback 4d,good,,other,37503.0,clean,other,fwd,hatchback,silver,ca,34.04,-118.04
18990,2016.0,mazda,mazda3 i touring hatchback,good,,other,32642.0,clean,other,fwd,hatchback,,ca,34.04,-118.04
15900,2013.0,ford,f150 supercrew 4x4,good,6 cylinders,gas,143000.0,clean,automatic,4wd,pickup,white,ca,33.3887,-111.8428
27980,2018.0,bmw,4 series,,4 cylinders,gas,46539.0,clean,automatic,rwd,sedan,grey,ca,34.43666,-118.675984
24990,2012.0,porsche,cayenne sport utility 4d,good,6 cylinders,gas,71672.0,clean,other,,other,black,ca,34.04,-118.04
20500,2007.0,chevrolet,corvette,excellent,,gas,70000.0,clean,automatic,,,,ca,34.0964,-117.9682
38990,2019.0,ford,ranger supercrew lariat,good,,gas,16101.0,clean,other,4wd,pickup,,ca,34.04,-118.04
18900,2018.0,honda,odyssey,,6 cylinders,gas,26000.0,salvage,automatic,,,,ca,34.0662,-117.3993
0,2019.0,chevrolet,silverado 2500hd,,8 cylinders,diesel,28439.0,clean,automatic,4wd,truck,,ca,33.755638,-116.286258
8000,2010.0,ford,flex sel,excellent,,gas,107000.0,clean,automatic,,,white,ca,33.64432,-117.929649
23995,2015.0,jeep,cherokee 4dr trailhawk,,6 cylinders,gas,49812.0,clean,automatic,4wd,SUV,,ca,33.790984,-118.290084
4700,2009.0,honda,fit,salvage,4 cylinders,gas,119000.0,salvage,automatic,,,,ca,33.9805,-118.3097
12000,2008.0,gmc,sierra 1500,good,8 cylinders,gas,143000.0,salvage,automatic,fwd,truck,black,ca,33.8748,-118.2402
13500,2004.0,toyota,truck tundra sr5,excellent,8 cylinders,gas,187000.0,clean,automatic,,,blue,ca,33.7102,-117.9503
18900,2018.0,subaru,wrx,excellent,4 cylinders,gas,67985.0,clean,manual,4wd,sedan,red,ca,34.0493,-118.2917
6700,2005.0,lexus,rx330,good,6 cylinders,gas,154500.0,clean,automatic,fwd,SUV,black,ca,34.0482,-118.3343
24990,2018.0,mazda,cx-5 grand touring sport,good,,gas,24353.0,clean,other,fwd,other,blue,ca,34.04,-118.04
19500,1988.0,chevrolet,camaro,,,gas,49288.0,clean,automatic,,,,ca,33.6372,-96.6184
25990,2018.0,ford,fiesta st hatchback 4d,good,,gas,22446.0,clean,other,fwd,hatchback,black,ca,34.04,-118.04
31990,2020.0,toyota,rav4 xle premium sport,good,,gas,7139.0,clean,other,fwd,other,red,ca,34.04,-118.04
27590,2017.0,toyota,sienna xle premium,good,6 cylinders,gas,53525.0,clean,other,fwd,van,black,ca,34.04,-118.04
0,2007.0,mercedes-benz,benz s550,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
24590,2017.0,toyota,prius four touring,good,,other,6008.0,clean,other,fwd,hatchback,,ca,34.04,-118.04
25590,2018.0,subaru,forester 2.5i premium,good,,gas,22592.0,clean,other,,hatchback,white,ca,34.04,-118.04
0,2015.0,mercedes-benz,benz glk 350,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
18990,2018.0,chevrolet,malibu hybrid sedan 4d,good,,hybrid,42183.0,clean,automatic,fwd,sedan,,ca,34.04,-118.04
24990,2019.0,acura,ilx premium pkg sedan 4d,good,,gas,22713.0,clean,other,fwd,sedan,,ca,34.04,-118.04
24990,2018.0,acura,rdx technology pkg sport,good,,other,52926.0,clean,other,,other,,ca,34.04,-118.04
18990,2018.0,subaru,impreza 2.0i sedan 4d,good,,gas,21376.0,clean,other,,sedan,silver,ca,34.04,-118.04
26590,2018.0,alfa-romeo,romeo giulia sedan 4d,good,,gas,17229.0,clean,other,rwd,sedan,white,ca,34.04,-118.04
26990,2018.0,mercedes-benz,c-class c 300,good,,other,30653.0,clean,other,,sedan,black,ca,34.04,-118.04
0,2013.0,bmw,x1,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
33880,2016.0,ram,1500 laramie,,8 cylinders,gas,48126.0,clean,automatic,4wd,,,ca,47.412043,-122.241112
0,2009.0,mercedes-benz,benz gl550,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
3500,2001.0,nissan,pathfinder,,6 cylinders,gas,199900.0,clean,automatic,4wd,,,ca,34.0637,-118.4408
28995,2020.0,ford,edge titanium suv,,,gas,30700.0,clean,automatic,fwd,,,ca,34.0914,-118.1293
0,2006.0,mercedes-benz,benz ml350,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
0,2011.0,bmw,x5,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
0,2012.0,bmw,550i,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
0,2015.0,mercedes-benz,c-class,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
0,2010.0,mercedes-benz,benz s550,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
0,2013.0,mercedes-benz,benz glk 350,,,gas,1.0,clean,automatic,,,,ca,34.253984,-118.395147
0,2015.0,jeep,renegade sport,,4 cylinders,gas,55157.0,clean,automatic,fwd,SUV,,ca,33.755638,-116.286258
327,2017.0,bmw,x1 xdrive28i,,4 cylinders,gas,29638.0,clean,automatic,4wd,SUV,,ca,34.146043,-118.108519
56500,2020.0,rover,defender 110,like new,4 cylinders,gas,2200.0,clean,automatic,4wd,SUV,blue,ca,34.4451,-119.2565
23990,2015.0,honda,odyssey ex-l minivan 4d,good,6 cylinders,gas,43087.0,clean,other,fwd,van,blue,ca,34.04,-118.04
37990,2017.0,lexus,rx 450h sport utility 4d,good,,other,32878.0,clean,other,,other,,ca,34.04,-118.04
9300,1955.0,ford,thunderbird,good,8 cylinders,gas,1234.0,clean,automatic,rwd,convertible,,ca,36.7863,-119.8286
15590,2011.0,nissan,xterra s sport utility 4d,good,,other,100409.0,clean,other,,other,red,ca,33.75,-118.2
10995,2014.0,kia,soul,,4 cylinders,gas,97057.0,clean,automatic,fwd,wagon,custom,ca,34.43666,-118.675984
37590,2018.0,gmc,canyon crew cab slt pickup,good,6 cylinders,gas,19547.0,clean,other,4wd,pickup,white,ca,33.75,-118.2
38990,2019.0,mercedes-benz,glc 300 sport,good,,gas,8972.0,clean,other,rwd,other,black,ca,33.75,-118.2
14000,2001.0,bmw,,,,gas,47000.0,clean,manual,,,,ca,38.0546,-122.6964
27995,2020.0,ford,edge titanium suv,,,gas,36651.0,clean,automatic,fwd,,,ca,34.0914,-118.1293
5995,2005.0,dodge,grand caravan,,,gas,77000.0,clean,automatic,,,,ca,33.721,-118.0033
28995,2018.0,honda,accord sedan sport 1.5t c,,4 cylinders,gas,24885.0,clean,automatic,fwd,sedan,,ca,33.790984,-118.290084
15590,2011.0,toyota,venza wagon 4d,good,,gas,70221.0,clean,other,fwd,wagon,silver,ca,33.75,-118.2
17499,2017.0,kia,optima,,4 cylinders,gas,60349.0,clean,automatic,fwd,sedan,custom,ca,33.807882,-118.347957
18590,2014.0,honda,crosstour ex-l sport,good,,gas,72965.0,clean,other,,hatchback,,ca,33.75,-118.2
23590,2017.0,buick,lacrosse premium sedan 4d,good,6 cylinders,gas,26336.0,clean,automatic,fwd,sedan,black,ca,33.75,-118.2
31990,2014.0,ford,f150 regular cab xl pickup,good,,other,43990.0,clean,other,4wd,pickup,black,ca,33.75,-118.2
37590,2017.0,gmc,savana 2500 cargo van 3d,good,8 cylinders,other,21297.0,clean,automatic,rwd,van,white,ca,33.75,-118.2
33990,2018.0,nissan,titan crew cab sv pickup,good,8 cylinders,electric,54995.0,clean,other,4wd,pickup,,ca,33.75,-118.2
18590,2017.0,toyota,corolla le eco sedan 4d,good,,other,21032.0,clean,other,fwd,sedan,,ca,33.75,-118.2
