price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
14988,2017.0,honda,civic coupe lx,excellent,4 cylinders,gas,63000.0,,other,,coupe,,il,38.615965,-90.311124
5950,2006.0,toyota,highlander sport,good,6 cylinders,gas,187145.0,clean,automatic,4wd,SUV,white,il,38.479999,-90.4425
13000,2006.0,rover,,good,,gas,189000.0,salvage,automatic,,sedan,,il,38.6185,-90.2564
4900,2008.0,bmw,335xi,excellent,6 cylinders,gas,189000.0,clean,automatic,,sedan,black,il,38.7947,-90.2831
7500,2003.0,subaru,baja sport,good,,gas,206000.0,clean,automatic,,,,il,38.9087,-90.1568
4500,2007.0,chevrolet,cobalt,good,,gas,127000.0,clean,automatic,,,white,il,38.9087,-90.1568
3700,2003.0,ford,windstar,good,,gas,163000.0,clean,automatic,,van,black,il,38.9087,-90.1568
37500,2017.0,ram,1500 crew cab,,6 cylinders,diesel,31310.0,clean,automatic,4wd,pickup,black,il,38.8239,-90.7427
0,2014.0,ford,f550 4x4,,,diesel,0.0,clean,other,,other,white,il,,
2800,2010.0,nissan,murano sl awd,fair,,gas,210000.0,clean,automatic,,,,il,38.5222,-90.3021
24950,2011.0,ford,f-150,excellent,8 cylinders,gas,98410.0,clean,automatic,4wd,truck,red,il,73.32501,-96.622824
8995,2012.0,buick,enclave leather,,6 cylinders,gas,146011.0,clean,automatic,fwd,SUV,white,il,38.58411,-90.263351
3000,2002.0,,2002 xjr,good,8 cylinders,gas,95000.0,clean,automatic,,sedan,silver,il,38.7259,-90.3864
8495,2012.0,honda,civic lx,,4 cylinders,gas,135607.0,clean,automatic,fwd,sedan,grey,il,38.58411,-90.263351
7975,2014.0,chevrolet,impala,,,gas,121000.0,clean,automatic,,,,il,38.5476,-90.3241
21950,2013.0,dodge,challenger r/t,excellent,8 cylinders,gas,63000.0,clean,manual,rwd,coupe,blue,il,38.802122,-90.715592
15950,2003.0,ford,excursion limited 4x4,good,8 cylinders,diesel,210000.0,clean,automatic,4wd,SUV,black,il,38.8239,-90.7427
11950,2011.0,toyota,venza awd,good,4 cylinders,gas,129000.0,clean,automatic,4wd,wagon,red,il,38.802056,-90.715592
21950,2018.0,chrysler,300s awd,good,6 cylinders,gas,80200.0,clean,automatic,4wd,sedan,black,il,38.8239,-90.7427
5995,2007.0,buick,lucerne cxl v6,excellent,6 cylinders,gas,136000.0,clean,automatic,fwd,,grey,il,38.6779,-90.3033
16950,2015.0,infiniti,qx70 awd,excellent,6 cylinders,gas,111000.0,clean,automatic,4wd,SUV,silver,il,38.802156,-90.715549
18950,2013.0,ford,mustang gt v8 5.0 coupe,excellent,8 cylinders,gas,117000.0,clean,automatic,rwd,coupe,red,il,38.802224,-90.717437
39950,2019.0,toyota,tundra double cab limited,excellent,8 cylinders,gas,51000.0,clean,automatic,4wd,truck,white,il,38.802149,-90.715603
38732,2016.0,gmc,sierra 1500,,,gas,75793.0,clean,automatic,4wd,pickup,,il,38.382623,-93.77344
6900,2009.0,ford,escape xlt 4x4,good,6 cylinders,gas,119000.0,clean,automatic,4wd,SUV,red,il,38.8239,-90.7427
13300,2016.0,volkswagen,jetta 1.8t sel sedan,like new,,gas,40200.0,clean,automatic,fwd,sedan,grey,il,38.80226,-90.717394
7995,2013.0,toyota,prius,,4 cylinders,gas,0.0,clean,automatic,fwd,hatchback,white,il,38.58411,-90.263351
0,2014.0,,Freightliner Cascadia,,,diesel,1000.0,clean,automatic,,,,il,36.0127,-86.56
26630,2020.0,gmc,terrain,,,gas,20429.0,clean,automatic,fwd,,,il,38.382623,-93.77344
13500,1947.0,,oldsmobile torpedo back,good,6 cylinders,gas,88000.0,clean,automatic,fwd,,,il,38.3384,-90.4142
25989,2017.0,ford,explorer limited 4x4,excellent,6 cylinders,gas,75214.0,clean,automatic,4wd,SUV,grey,il,38.5476,-90.3241
20000,2014.0,ford,f-150 xl,,,gas,83943.0,clean,automatic,,,,il,39.0012,-90.9624
1600,2001.0,hyundai,santa fe,fair,,gas,140000.0,clean,automatic,,,silver,il,38.6111,-90.3225
264,2012.0,toyota,camry,,4 cylinders,gas,83900.0,clean,automatic,fwd,sedan,silver,il,37.820812,-90.45772
16995,2017.0,chevrolet,malibu,,4 cylinders,gas,44764.0,clean,automatic,fwd,sedan,white,il,38.7023,-90.3644
52049,2020.0,gmc,sierra 1500,,,gas,32872.0,clean,automatic,4wd,pickup,,il,38.382623,-93.77344
4500,2009.0,cadillac,cts,,,gas,173000.0,clean,automatic,,,,il,38.6445,-90.2544
10775,2012.0,chevrolet,malibu 3lt,excellent,6 cylinders,gas,91090.0,clean,automatic,fwd,sedan,white,il,38.5476,-90.3241
7900,2013.0,nissan,altima,excellent,4 cylinders,gas,113000.0,clean,automatic,fwd,sedan,grey,il,38.8014,-90.5065
22000,2016.0,chevrolet,silverado 1500 wt,,,gas,57973.0,clean,automatic,,,,il,39.0012,-90.9624
0,2016.0,dodge,challenger sxt,excellent,6 cylinders,gas,62013.0,clean,automatic,rwd,coupe,silver,il,,
0,2017.0,audi,q7 premium plus,,,gas,51287.0,clean,automatic,,,,il,,
18995,2011.0,chevrolet,silverado,excellent,8 cylinders,gas,130307.0,clean,automatic,4wd,truck,white,il,38.5943,-90.2309
24553,2015.0,gmc,acadia,,,gas,78896.0,clean,automatic,,,,il,38.382623,-93.77344
