price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
45990,2019.0,jeep,wrangler unlimited rubicon,good,,other,9857.0,clean,other,4wd,SUV,,pa,39.96,-76.73
0,2014.0,rover,sport,,,gas,87340.0,clean,automatic,,SUV,white,pa,38.823449,-76.947378
21990,2013.0,toyota,tacoma access cab,good,,other,77018.0,clean,other,,pickup,red,pa,39.96,-76.73
2500,2008.0,ford,fusion,good,4 cylinders,gas,196355.0,clean,automatic,fwd,sedan,black,pa,39.9492,-76.8018
25990,2016.0,toyota,tacoma access cab sr5,good,,other,79393.0,clean,other,,pickup,silver,pa,39.96,-76.73
31590,2017.0,jeep,wrangler unlimited sport,good,6 cylinders,gas,35391.0,clean,other,4wd,SUV,black,pa,39.96,-76.73
43590,2020.0,jeep,wrangler unlimited sport,good,6 cylinders,diesel,9454.0,clean,other,4wd,SUV,,pa,39.96,-76.73
0,2014.0,audi,s8,,,gas,63686.0,clean,automatic,,sedan,,pa,38.823449,-76.947378
53990,2018.0,lincoln,navigator l reserve,good,6 cylinders,gas,79739.0,clean,other,4wd,other,blue,pa,39.96,-76.73
8000,2003.0,chevrolet,silverado,fair,8 cylinders,gas,135000.0,clean,automatic,4wd,truck,black,pa,39.7423,-76.6841
39999,2012.0,ford,f-350 crew cab dump bed 4x4 drw,,8 cylinders,diesel,93612.0,clean,automatic,4wd,pickup,white,pa,39.512938,-76.909548
24995,2014.0,chevrolet,silverado 1500 double cab,,6 cylinders,other,105000.0,clean,automatic,4wd,pickup,black,pa,40.1083,-76.5103
4500,2007.0,volvo,s60,,5 cylinders,gas,115400.0,clean,automatic,fwd,sedan,custom,pa,40.1083,-76.5103
15995,2012.0,gmc,sierra 1500 extended cab,,8 cylinders,other,84779.0,clean,automatic,4wd,pickup,silver,pa,40.1083,-76.5103
2500,2001.0,honda,accord,,4 cylinders,gas,277443.0,clean,manual,fwd,other,custom,pa,40.1083,-76.5103
0,2020.0,toyota,corolla,,,gas,37847.0,clean,automatic,fwd,sedan,black,pa,38.823449,-76.947378
12900,1990.0,dodge,ramcharger,good,8 cylinders,gas,98771.0,clean,automatic,4wd,SUV,blue,pa,39.959232,-76.660306
14590,2012.0,bmw,1 series 128i coupe 2d,good,,other,80465.0,clean,other,,coupe,black,pa,39.96,-76.73
19990,2020.0,mitsubishi,outlander sport es,good,,other,11103.0,clean,other,,hatchback,orange,pa,39.96,-76.73
19990,2020.0,kia,sportage lx sport utility 4d,good,,gas,21291.0,clean,other,,other,silver,pa,39.96,-76.73
13990,2016.0,ford,focus titanium hatchback 4d,good,,gas,61401.0,clean,other,fwd,hatchback,red,pa,39.96,-76.73
0,1993.0,mercedes-benz,400,,,gas,65236.0,clean,automatic,,sedan,black,pa,38.823449,-76.947378
33990,2020.0,infiniti,qx50 luxe sport utility,good,,other,19042.0,clean,other,,hatchback,brown,pa,39.96,-76.73
5500,2010.0,jeep,,like new,6 cylinders,gas,211924.0,clean,automatic,4wd,SUV,red,pa,39.950967,-76.700667
23590,2020.0,acura,ilx sedan 4d,good,,other,2630.0,clean,other,,sedan,black,pa,39.96,-76.73
6500,2011.0,ford,escape xlt 4x4,good,6 cylinders,gas,152000.0,clean,automatic,4wd,SUV,blue,pa,39.941243,-76.70359
0,2013.0,ram,1500,,,other,71176.0,clean,automatic,4wd,pickup,,pa,38.823449,-76.947378
24590,2018.0,lincoln,mkz select sedan 4d,good,,gas,16081.0,clean,automatic,fwd,sedan,white,pa,39.96,-76.73
10990,2013.0,nissan,sentra s sedan 4d,good,,gas,81557.0,clean,other,fwd,sedan,red,pa,39.96,-76.73
3000,2008.0,,2008,good,6 cylinders,gas,240000.0,clean,automatic,fwd,SUV,white,pa,39.832,-77.2223
8499,2014.0,subaru,impreza,good,4 cylinders,gas,116000.0,clean,automatic,4wd,wagon,white,pa,39.8881,-76.9931
4995,2009.0,,Suzuki SX4 Sport Sedan,good,4 cylinders,gas,131000.0,clean,automatic,fwd,sedan,black,pa,39.941108,-76.703581
4500,2006.0,volkswagen,beetle,good,5 cylinders,gas,110000.0,clean,automatic,fwd,hatchback,black,pa,39.941377,-76.703226
33590,2019.0,,Genesis G70 2.0T Advanced Sedan,good,,gas,16554.0,clean,other,rwd,sedan,blue,pa,39.96,-76.73
5000,1991.0,jeep,wrangler,good,4 cylinders,gas,295000.0,clean,automatic,4wd,SUV,green,pa,40.1223,-76.7656
30990,2019.0,,Genesis G70 2.0T Advanced Sedan,good,,gas,1639.0,clean,other,rwd,sedan,red,pa,39.96,-76.73
0,2018.0,dodge,charger,,,gas,65355.0,clean,automatic,rwd,sedan,,pa,38.823449,-76.947378
33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,786.0,clean,other,,sedan,white,pa,39.96,-76.73
9500,1980.0,datsun,210,good,4 cylinders,gas,39900.0,clean,automatic,,,blue,pa,39.959232,-76.660306
1295,2008.0,nissan,sentra,,4 cylinders,gas,111000.0,clean,manual,,sedan,silver,pa,39.959232,-76.660306
1500,1989.0,ford,bronco,,8 cylinders,gas,99999.0,clean,automatic,4wd,SUV,brown,pa,39.959232,-76.660306
5995,2011.0,ford,fusion se sedan,excellent,4 cylinders,gas,127000.0,clean,automatic,fwd,sedan,,pa,39.941122,-76.703625
0,2019.0,dodge,charger,,,gas,32479.0,clean,automatic,rwd,sedan,,pa,38.823449,-76.947378
32590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,4171.0,clean,other,,sedan,white,pa,39.96,-76.73
34590,2019.0,,Genesis G70 2.0T Advanced Sedan,good,,gas,7453.0,clean,other,rwd,sedan,,pa,39.96,-76.73
30990,2019.0,,Genesis G70 2.0T Advanced Sedan,good,,gas,21098.0,clean,other,rwd,sedan,,pa,39.96,-76.73
0,2013.0,gmc,yukon,,,other,109717.0,clean,automatic,4wd,SUV,red,pa,38.823449,-76.947378
30590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,10267.0,clean,other,,sedan,white,pa,39.96,-76.73
30990,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,2308.0,clean,other,rwd,sedan,,pa,39.96,-76.73
5200,2010.0,,saab 9-3 wagon,excellent,4 cylinders,gas,178000.0,clean,automatic,fwd,wagon,black,pa,40.2597,-76.8594
8995,2013.0,ford,edge sel,good,6 cylinders,gas,141000.0,clean,automatic,4wd,SUV,white,pa,39.8881,-76.9931
37999,2013.0,ford,f-250 crew cab king ranch 4x4,,8 cylinders,diesel,128485.0,clean,automatic,4wd,pickup,green,pa,39.512938,-76.909548
39999,2011.0,ford,f-350 crew cab lariat 4x4 drw,,8 cylinders,diesel,96897.0,clean,automatic,4wd,pickup,black,pa,39.512938,-76.909548
8000,2006.0,gmc,,fair,,diesel,183000.0,clean,automatic,,,white,pa,39.959,-76.6592
7500,1970.0,jeep,cj5,good,6 cylinders,gas,40192.0,clean,manual,4wd,,,pa,39.9281,-77.2885
11500,2004.0,ram,"1500 reg cab slt ""bumble bee"" 4x4",,8 cylinders,gas,70102.0,clean,automatic,4wd,pickup,yellow,pa,39.512938,-76.909548
0,2011.0,chevrolet,tahoe,,,other,104653.0,clean,automatic,4wd,SUV,,pa,38.823449,-76.947378
63990,2019.0,audi,q8 premium sport utility 4d,good,,other,20126.0,clean,automatic,,other,black,pa,39.96,-76.73
8990,2013.0,,smart fortwo Passion Hatchback,good,,gas,59072.0,clean,automatic,rwd,coupe,silver,pa,39.96,-76.73
0,2016.0,mercedes-benz,c-class,,,gas,62958.0,clean,automatic,,sedan,black,pa,38.823449,-76.947378
36590,2018.0,audi,s5 prestige coupe 2d,good,6 cylinders,gas,49963.0,clean,automatic,,coupe,blue,pa,39.96,-76.73
14900,2013.0,toyota,venza le,,4 cylinders,gas,48456.0,clean,automatic,fwd,other,black,pa,39.826385,-76.999105
10900,2014.0,mazda,mazda5 grand touring,,4 cylinders,gas,94820.0,clean,automatic,,mini-van,red,pa,39.826385,-76.999105
13900,2013.0,mazda,cx-9 touring,,6 cylinders,gas,78438.0,clean,automatic,4wd,SUV,blue,pa,39.826385,-76.999105
16900,2008.0,jeep,wrangler unlimited rubicon,,6 cylinders,gas,158240.0,clean,automatic,,SUV,green,pa,39.826385,-76.999105
13500,2014.0,jeep,compass latitude,,4 cylinders,gas,58881.0,clean,automatic,4wd,SUV,silver,pa,39.826385,-76.999105
12500,2013.0,hyundai,tucson gls,,4 cylinders,gas,86288.0,clean,automatic,,SUV,white,pa,39.826385,-76.999105
13800,2013.0,hyundai,santa fe sport 2.0t,,4 cylinders,gas,96693.0,clean,automatic,4wd,SUV,grey,pa,39.826385,-76.999105
14900,2013.0,honda,accord lx,,other,gas,34653.0,clean,other,fwd,sedan,white,pa,39.826385,-76.999105
13900,2015.0,honda,civic lx,,4 cylinders,gas,37570.0,clean,other,fwd,sedan,white,pa,39.826385,-76.999105
31590,2020.0,toyota,rav4 hybrid le sport,good,,other,4510.0,clean,other,,SUV,black,pa,39.96,-76.73
12990,2016.0,dodge,dart se sedan 4d,good,,gas,81900.0,clean,other,fwd,sedan,black,pa,39.96,-76.73
26990,2018.0,infiniti,qx60 3.5 sport utility,good,,other,31047.0,clean,automatic,fwd,SUV,,pa,39.96,-76.73
0,2008.0,bmw,m6,,,gas,54209.0,clean,automatic,,coupe,,pa,38.823449,-76.947378
35990,2018.0,alfa-romeo,romeo stelvio ti sport,good,,gas,19988.0,clean,other,,hatchback,white,pa,39.96,-76.73
34999,2012.0,ford,f-350,good,8 cylinders,diesel,131000.0,clean,automatic,4wd,truck,silver,pa,39.8881,-76.9931
0,2013.0,chevrolet,tahoe,,,other,98723.0,clean,automatic,,SUV,black,pa,38.823449,-76.947378
29990,2019.0,bmw,4 series 430i gran coupe,good,,gas,21635.0,clean,other,rwd,coupe,,pa,39.96,-76.73
32590,2020.0,buick,enclave essence sport,good,6 cylinders,gas,19585.0,clean,other,fwd,SUV,,pa,39.96,-76.73
30590,2019.0,bmw,4 series 430i gran coupe,good,,gas,22716.0,clean,other,rwd,coupe,,pa,39.96,-76.73
8000,1977.0,ford,thunderbird,excellent,8 cylinders,gas,68718.0,clean,automatic,rwd,coupe,grey,pa,40.0062,-76.8555
35990,2020.0,cadillac,xt4 sport suv 4d,good,,gas,10647.0,clean,other,,hatchback,black,pa,39.96,-76.73
0,2001.0,honda,s2000,,,gas,66396.0,clean,manual,,convertible,silver,pa,38.823449,-76.947378
0,2001.0,honda,s2000,,,gas,66396.0,clean,manual,,convertible,silver,pa,38.823449,-76.947378
10500,2014.0,nissan,murano s,good,,gas,120451.0,clean,automatic,4wd,SUV,red,pa,40.1545,-76.8019
36590,2020.0,cadillac,xt4 sport suv 4d,good,,gas,5304.0,clean,other,,hatchback,white,pa,39.96,-76.73
4695,2004.0,chevrolet,trailblazer,good,6 cylinders,gas,165000.0,clean,automatic,4wd,SUV,silver,pa,40.0062,-76.8555
42590,2020.0,buick,enclave premium sport,good,6 cylinders,gas,1134.0,clean,other,,SUV,black,pa,39.96,-76.73
0,2014.0,gmc,yukon,,,other,132400.0,clean,automatic,4wd,SUV,white,pa,38.823449,-76.947378
35590,2020.0,cadillac,xt4 sport suv 4d,good,,other,5261.0,clean,other,,hatchback,white,pa,39.96,-76.73
30000,1991.0,chevrolet,step van,excellent,,gas,100000.0,clean,automatic,,,,pa,39.3746,-76.8002
4995,2007.0,kia,sportage lx,good,4 cylinders,gas,140000.0,clean,automatic,fwd,SUV,silver,pa,39.941353,-76.703711
26990,2018.0,bmw,4 series 430i gran coupe,good,,gas,28987.0,clean,other,rwd,coupe,black,pa,39.96,-76.73
36990,2017.0,bmw,x5 xdrive35i sport utility,good,,other,23898.0,clean,other,,SUV,white,pa,39.96,-76.73
22590,2020.0,buick,encore gx select sport,good,,gas,3722.0,clean,other,fwd,SUV,black,pa,39.96,-76.73
26990,2020.0,hyundai,sonata sel plus sedan 4d,good,,gas,2769.0,clean,other,fwd,sedan,,pa,39.96,-76.73
