price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
26990,2016.0,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230.0,clean,other,,pickup,black,tx,30.6,-96.31
24590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784.0,clean,other,,pickup,white,tx,30.6,-96.31
23900,2019.0,dodge,charger,like new,6 cylinders,gas,30975.0,clean,automatic,rwd,sedan,white,tx,30.6582,-96.3351
12000,2012.0,jeep,compass,excellent,4 cylinders,gas,46070.0,clean,automatic,4wd,SUV,grey,tx,29.164865,-95.439955
24590,2013.0,gmc,sierra 1500 extended cab slt,good,8 cylinders,other,80318.0,clean,other,,pickup,,tx,30.6,-96.31
11500,2008.0,toyota,tundra,good,8 cylinders,gas,193500.0,clean,automatic,rwd,pickup,white,tx,30.9533,-95.9091
36990,2016.0,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,23190.0,clean,other,4wd,pickup,black,tx,30.6,-96.31
25990,2019.0,ram,1500 classic regular cab,good,8 cylinders,gas,12302.0,clean,other,,pickup,white,tx,30.6,-96.31
30990,2017.0,toyota,tundra double cab sr,good,8 cylinders,gas,41124.0,clean,other,,pickup,red,tx,30.6,-96.31
6750,2010.0,volkswagen,jetta,excellent,4 cylinders,gas,102500.0,clean,manual,fwd,sedan,white,tx,30.5713,-96.3103
22990,2013.0,bmw,3 series 335i convertible 2d,good,,gas,47398.0,clean,automatic,rwd,other,,tx,30.6,-96.31
24995,2006.0,,Hummer H2,excellent,8 cylinders,gas,129983.0,clean,automatic,4wd,,,tx,30.5118,-96.3171
13500,1984.0,chevrolet,k20,good,8 cylinders,gas,70000.0,clean,automatic,4wd,truck,blue,tx,31.2309,-96.2375
0,2012.0,chevrolet,equinox,excellent,4 cylinders,gas,151101.0,clean,automatic,,SUV,white,tx,30.735137,-95.572403
2495,1999.0,ram,,,8 cylinders,gas,246500.0,clean,automatic,,,red,tx,30.8202,-96.3059
2495,2006.0,,scion xb,,,gas,314515.0,clean,automatic,,,,tx,30.8202,-96.3059
1695,2001.0,honda,accord,,,gas,212367.0,clean,automatic,,,black,tx,30.8202,-96.3059
