price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
1200,2002.0,nissan,maxima,fair,6 cylinders,gas,227600.0,clean,automatic,fwd,sedan,black,oh,41.2318,-80.7642
2600,2010.0,chevrolet,malibu,fair,4 cylinders,gas,142585.0,clean,automatic,fwd,sedan,grey,oh,41.212084,-80.49511
9500,2005.0,chevrolet,avalanche,,,gas,68000.0,rebuilt,automatic,,,,oh,40.7592,-80.7587
5700,1977.0,,triumph spitfire 1500,good,4 cylinders,gas,91690.0,clean,manual,rwd,convertible,,oh,41.043757,-80.672543
5500,2011.0,honda,crz,good,,gas,143407.0,clean,automatic,fwd,hatchback,red,oh,41.0732,-80.6553
1800,1993.0,ford,thunderbird,good,6 cylinders,gas,100000.0,clean,automatic,rwd,coupe,brown,oh,40.781539,-80.858002
16700,2000.0,chevrolet,corvette coupe cars,like new,8 cylinders,gas,73000.0,clean,automatic,,convertible,,oh,41.0252,-80.6687
4600,2005.0,chevrolet,cobalt ls,excellent,4 cylinders,gas,56000.0,clean,automatic,,,silver,oh,41.2326,-80.453
6795,2006.0,toyota,4runner 4wd 4dr. suv,excellent,8 cylinders,gas,200000.0,clean,automatic,4wd,SUV,grey,oh,41.0252,-80.6687
11950,2007.0,honda,ridgeline,excellent,6 cylinders,gas,123000.0,clean,automatic,4wd,SUV,silver,oh,41.089134,-80.704291
9995,2010.0,ford,f-150 lariat,,8 cylinders,gas,211620.0,clean,automatic,4wd,truck,black,oh,41.227367,-80.795361
18400,2013.0,ford,f-150 4x4 supercrew pickup,like new,8 cylinders,gas,105000.0,clean,automatic,4wd,truck,white,oh,41.0252,-80.6687
10900,2010.0,ford,expedition el,excellent,,gas,157928.0,clean,automatic,4wd,SUV,white,oh,,
32990,2013.0,tesla,model s signature,good,,electric,62588.0,clean,other,rwd,sedan,white,oh,41.09,-80.64
7900,2007.0,chevrolet,express cargo,excellent,,gas,148603.0,clean,automatic,rwd,,black,oh,,
27990,2012.0,toyota,tacoma double cab pickup,good,6 cylinders,gas,67245.0,clean,other,4wd,pickup,silver,oh,41.09,-80.64
37990,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,337.0,clean,other,rwd,coupe,black,oh,41.09,-80.64
31590,2017.0,jeep,wrangler unlimited sport,good,6 cylinders,gas,30577.0,clean,other,4wd,other,,oh,41.09,-80.64
7500,1987.0,chevrolet,cavalier convertible,,6 cylinders,gas,109792.0,clean,automatic,fwd,convertible,blue,oh,41.227367,-80.795361
3495,2008.0,chevrolet,equinox lt,,6 cylinders,gas,171864.0,clean,automatic,,SUV,,oh,41.227367,-80.795361
3300,2008.0,hyundai,sonata,,,gas,197100.0,clean,automatic,,,,oh,41.023719,-80.594793
2495,2004.0,chevrolet,trailblazer,good,,gas,190500.0,clean,automatic,,,,oh,41.3251,-80.7327
