price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
34900,2016.0,ram,1500 laramie,excellent,8 cylinders,gas,259610.0,clean,automatic,4wd,pickup,black,fl,26.8035,-80.0756
34900,2016.0,ram,1500 laramie,excellent,8 cylinders,gas,259610.0,clean,automatic,4wd,pickup,black,fl,27.2889,-80.298
14800,2005.0,,TAHOE  Z71  4WD  CLEAN,like new,8 cylinders,gas,80700.0,clean,automatic,4wd,SUV,silver,fl,27.3215,-80.403
6800,2010.0,chevrolet,equinox ltz,excellent,6 cylinders,gas,207000.0,clean,automatic,fwd,SUV,grey,fl,27.3215,-80.403
38900,2017.0,chevrolet,suburban premier,excellent,8 cylinders,gas,116788.0,clean,automatic,rwd,SUV,silver,fl,26.7165,-80.0679
38900,2017.0,chevrolet,suburban premier,excellent,8 cylinders,gas,116788.0,clean,automatic,rwd,SUV,silver,fl,27.1929,-80.2164
38900,2017.0,chevrolet,suburban premier,excellent,8 cylinders,gas,116788.0,clean,automatic,rwd,SUV,silver,fl,27.2889,-80.298
2250,2006.0,chrysler,pt cruiser,good,4 cylinders,gas,117000.0,clean,automatic,fwd,,,fl,27.150471,-80.231025
8985,2015.0,volkswagen,jetta,,,gas,56000.0,clean,automatic,,,,fl,26.260826,-80.146554
11985,2016.0,chevrolet,malibu,,,gas,88000.0,clean,automatic,,,,fl,26.260826,-80.146554
8985,2017.0,kia,forte,,,gas,83000.0,clean,automatic,,,,fl,26.260826,-80.146554
5000,2008.0,pontiac,g6,good,4 cylinders,gas,127000.0,clean,automatic,fwd,sedan,blue,fl,27.7643,-80.6019
3500,2011.0,chevrolet,cruze,excellent,4 cylinders,gas,154000.0,clean,automatic,,sedan,grey,fl,27.152847,-80.305117
7500,2006.0,acura,rl sh-awd,like new,6 cylinders,gas,155432.0,clean,automatic,4wd,sedan,white,fl,27.636699,-80.444641
31990,2017.0,gmc,sierra 1500 double cab,good,6 cylinders,gas,31496.0,clean,automatic,4wd,pickup,black,fl,33.779214,-84.411811
30590,2019.0,honda,ridgeline sport pickup 4d,good,,other,23645.0,clean,other,,pickup,silver,fl,33.7865,-84.4454
39590,2019.0,chevrolet,silverado 1500 crew,good,6 cylinders,gas,5625.0,clean,other,,pickup,white,fl,33.779214,-84.411811
26590,2013.0,infiniti,g g37 convertible 2d,good,6 cylinders,gas,38468.0,clean,automatic,rwd,other,black,fl,33.779214,-84.411811
25990,2018.0,buick,regal tourx preferred,good,,gas,15759.0,clean,other,,wagon,silver,fl,33.7865,-84.4454
16590,2014.0,volkswagen,jetta sportwagen 2.0l,good,,gas,40364.0,clean,automatic,fwd,wagon,red,fl,33.7865,-84.4454
39990,2020.0,ram,1500 crew cab big horn,good,6 cylinders,gas,6841.0,clean,automatic,4wd,pickup,,fl,33.779214,-84.411811
16590,2015.0,volkswagen,beetle 1.8t fleet,good,,gas,39649.0,clean,other,fwd,hatchback,black,fl,33.779214,-84.411811
19500,2016.0,,polaris slingshot,new,4 cylinders,gas,7800.0,clean,manual,,,,fl,27.2356,-80.2277
4600,2009.0,mazda,cx-7,good,4 cylinders,gas,119000.0,clean,automatic,,SUV,grey,fl,27.252632,-80.841471
