price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
4200,2007.0,ford,fusion,excellent,4 cylinders,gas,134230.0,clean,automatic,fwd,sedan,red,or,45.481433,-122.579235
5500,2006.0,subaru,forester,good,4 cylinders,gas,181200.0,clean,automatic,4wd,,grey,or,44.0223,-121.2985
21264,2015.0,toyota,rav4 limited,like new,4 cylinders,gas,64000.0,clean,automatic,4wd,SUV,grey,or,44.086327,-121.311378
18542,2013.0,honda,cr-v,excellent,4 cylinders,gas,77250.0,clean,automatic,4wd,SUV,grey,or,44.083244,-121.309834
24997,2005.0,toyota,"tundra sr5 4dr 1-oregon owner*0-rust*never off road*new timing belt&water pump*new bilstein-toytec lift*new 33"" yokohama geolanders*new oem 17""toyota wheels*leer canopy",,8 cylinders,gas,109562.0,clean,automatic,4wd,pickup,white,or,45.5472,-122.5001
8950,1966.0,ford,f100 custom cab,good,8 cylinders,gas,10000.0,clean,automatic,rwd,pickup,red,or,44.0223,-121.2985
20495,2017.0,subaru,legacy,excellent,4 cylinders,gas,53766.0,clean,automatic,4wd,sedan,white,or,44.037346,-121.287609
23995,2016.0,subaru,crosstrek,excellent,4 cylinders,gas,34451.0,clean,automatic,4wd,SUV,white,or,44.037346,-121.287609
7995,2012.0,volkswagen,passat,good,4 cylinders,diesel,137252.0,clean,automatic,fwd,sedan,grey,or,44.037346,-121.287609
44500,1956.0,ford,thunderbird,good,8 cylinders,gas,80660.0,clean,automatic,rwd,convertible,blue,or,44.037346,-121.287609
35999,2017.0,chevrolet,2500,good,8 cylinders,gas,73225.0,clean,automatic,4wd,truck,white,or,44.25929,-121.179843
9999,2015.0,kia,soul,,4 cylinders,gas,108640.0,clean,manual,,hatchback,black,or,44.259025,-121.179972
38999,2018.0,ford,f-150 stx,excellent,6 cylinders,gas,26152.0,clean,automatic,4wd,truck,silver,or,44.259244,-121.179821
14999,2014.0,ford,escape,excellent,4 cylinders,gas,106560.0,clean,automatic,4wd,SUV,red,or,44.259087,-121.179843
42995,2011.0,ford,super duty f-350 srw,,8 cylinders,diesel,104091.0,clean,automatic,4wd,truck,grey,or,45.509778,-122.967379
8997,2010.0,pontiac,vibe 1.8l 1-owner* only 87k miles* no accidents* no damages* all service records since new* fresh trade in*2-keys* newer good year all season tires*60k service done,,4 cylinders,gas,87573.0,clean,automatic,fwd,wagon,orange,or,45.5472,-122.5001
10900,2016.0,jeep,compass sport,good,4 cylinders,gas,94873.0,clean,automatic,fwd,SUV,black,or,44.0915,-121.4073
12500,2017.0,,smart fortwo,like new,3 cylinders,gas,6320.0,clean,automatic,rwd,coupe,brown,or,44.0915,-121.4073
65555,2017.0,ram,3500,like new,6 cylinders,diesel,44514.0,salvage,automatic,4wd,truck,white,or,44.050196,-121.264702
7995,2011.0,hyundai,santa fe se,good,6 cylinders,gas,129974.0,clean,automatic,fwd,SUV,black,or,44.0915,-121.4073
13800,2013.0,subaru,crosstrek,good,4 cylinders,gas,112624.0,clean,automatic,,hatchback,grey,or,44.0928,-121.2936
5495,2001.0,chevrolet,camaro,excellent,6 cylinders,gas,126200.0,clean,automatic,rwd,convertible,red,or,44.2767,-121.1896
39977,2015.0,gmc,sierra 1500,excellent,,gas,65269.0,clean,automatic,4wd,pickup,,or,44.039006,-121.303704
8995,2011.0,hyundai,sonata,,,gas,97842.0,clean,automatic,fwd,sedan,,or,45.523091,-122.578615
21500,2010.0,ford,f-150,,8 cylinders,gas,12000.0,clean,automatic,4wd,truck,blue,or,45.876983,-119.293925
18295,2008.0,nissan,titan,,8 cylinders,gas,66945.0,clean,automatic,4wd,truck,red,or,45.876983,-119.293925
18500,2000.0,volkswagen,eurovan mv,good,,gas,181000.0,clean,automatic,,van,white,or,44.052042,-121.3177
0,2019.0,chevrolet,silverado 2500,,8 cylinders,diesel,53589.0,clean,automatic,4wd,truck,,or,45.407237,-122.625196
750,2002.0,audi,a4,,,gas,99000.0,clean,automatic,,,,or,44.0223,-121.2985
42000,2019.0,tesla,model 3,like new,other,electric,22491.0,lien,automatic,rwd,sedan,grey,or,44.311803,-121.585744
6999,1990.0,dodge,cummins,good,6 cylinders,diesel,183591.0,clean,automatic,rwd,,,or,44.308214,-120.848098
0,2018.0,ford,f-350 super duty limited,,8 cylinders,diesel,49772.0,clean,automatic,4wd,truck,,or,45.407237,-122.625196
123,1998.0,chevrolet,c/k 2500,,8 cylinders,gas,320220.0,clean,automatic,4wd,truck,,or,44.055832,-121.277457
10495,2003.0,toyota,tacoma,excellent,6 cylinders,gas,297000.0,clean,automatic,4wd,truck,silver,or,44.2767,-121.1896
21000,2012.0,ram,1500,excellent,8 cylinders,gas,148902.0,clean,automatic,4wd,truck,,or,45.379929,-122.583757
386,2013.0,ram,1500 tradesman,,8 cylinders,gas,33718.0,clean,automatic,4wd,,,or,44.114947,-121.292667
217,2005.0,jeep,wrangler,,6 cylinders,gas,145702.0,clean,automatic,4wd,SUV,,or,44.055832,-121.277457
47977,2018.0,ford,f-150,excellent,,gas,68269.0,clean,automatic,4wd,pickup,,or,44.039006,-121.303704
734,2020.0,gmc,sierra 1500 slt,,8 cylinders,gas,22139.0,clean,automatic,4wd,,,or,44.114947,-121.292667
32995,2017.0,ram,1500,excellent,8 cylinders,gas,63888.0,clean,automatic,4wd,truck,,or,45.379929,-122.583757
29995,2014.0,toyota,4runner,excellent,,gas,102561.0,clean,automatic,4wd,SUV,black,or,44.039006,-121.303704
16995,2005.0,ford,mustang,excellent,,gas,61151.0,clean,automatic,rwd,coupe,black,or,44.039006,-121.303704
0,2015.0,gmc,sierra 2500,,8 cylinders,diesel,152940.0,clean,automatic,4wd,truck,,or,45.407237,-122.625196
485,2017.0,chevrolet,silverado 1500,,6 cylinders,gas,72436.0,clean,automatic,4wd,truck,,or,44.055832,-121.277457
47977,2019.0,ford,f-150,excellent,,gas,9036.0,clean,automatic,4wd,pickup,,or,44.039006,-121.303704
42995,2012.0,ford,f-150,excellent,8 cylinders,gas,89548.0,clean,automatic,4wd,truck,,or,45.379929,-122.583757
515,2014.0,toyota,tundra,,8 cylinders,gas,62923.0,clean,automatic,4wd,truck,,or,44.114947,-121.292667
546,2010.0,ford,super duty f-250 srw,,8 cylinders,diesel,127478.0,clean,automatic,4wd,truck,,or,44.055832,-121.277457
432,2017.0,ram,1500,,8 cylinders,gas,74128.0,clean,automatic,4wd,truck,,or,44.055832,-121.277457
10995,2010.0,hyundai,genesis,,,gas,97652.0,clean,automatic,,sedan,,or,45.382346,-122.605132
24990,2012.0,ram,,,,gas,118801.0,clean,automatic,4wd,pickup,white,or,45.382346,-122.605132
29990,2000.0,ford,f-250,,,diesel,110649.0,clean,automatic,4wd,pickup,white,or,45.382346,-122.605132
25990,2008.0,toyota,4-runner,,,gas,115919.0,clean,automatic,4wd,SUV,,or,45.382346,-122.605132
47990,2016.0,toyota,4-runner,,,gas,49994.0,clean,automatic,4wd,SUV,,or,45.382346,-122.605132
32699,2016.0,ford,f-150,excellent,6 cylinders,gas,124139.0,clean,automatic,4wd,truck,,or,45.379929,-122.583757
515,2020.0,volvo,v60 cross country,,4 cylinders,gas,6329.0,clean,automatic,4wd,wagon,,or,44.114947,-121.292667
39495,2015.0,ford,super duty f-350 srw,,8 cylinders,diesel,128350.0,clean,automatic,4wd,truck,grey,or,45.509778,-122.967379
341,2016.0,ford,explorer,,6 cylinders,gas,82976.0,clean,automatic,4wd,SUV,,or,44.055832,-121.277457
12995,2014.0,ford,escape se awd titanium,excellent,4 cylinders,gas,89000.0,clean,automatic,4wd,SUV,white,or,44.2767,-121.1896
515,2020.0,volvo,v60 cross country,,4 cylinders,gas,3820.0,clean,automatic,4wd,wagon,,or,44.114947,-121.292667
768,2017.0,cadillac,escalade,,8 cylinders,gas,62259.0,clean,automatic,4wd,SUV,,or,44.055832,-121.277457
49746,2017.0,ford,f-150,like new,6 cylinders,gas,62747.0,clean,automatic,4wd,truck,,or,45.379929,-122.583757
0,2017.0,chevrolet,equinox,,,gas,80610.0,clean,automatic,,,white,or,44.055093,-121.268705
0,2020.0,mazda,mazda3 hatchback,,,gas,5333.0,clean,automatic,,,black,or,44.055093,-121.268705
39500,2017.0,nissan,titan xd,excellent,8 cylinders,diesel,48000.0,clean,automatic,4wd,truck,silver,or,44.0915,-121.4073
17900,1995.0,toyota,hiace,excellent,4 cylinders,diesel,51000.0,clean,automatic,rwd,,,or,44.0928,-121.2936
28000,1970.0,ford,torino,like new,8 cylinders,gas,71656.0,clean,automatic,rwd,coupe,blue,or,44.3045,-120.8336
650,1992.0,mercury,sable,fair,6 cylinders,gas,133127.0,clean,automatic,,sedan,green,or,43.7091,-121.5194
12000,1976.0,chevrolet,k10 4x4,good,8 cylinders,gas,200.0,rebuilt,manual,4wd,truck,green,or,42.623307,-120.556755
73180,2017.0,ford,super duty f-350 drw,,8 cylinders,diesel,85210.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
27999,2013.0,ford,super duty f-350 srw xlt,,8 cylinders,gas,134888.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
48999,2011.0,ford,super duty f-350 srw laria,,8 cylinders,diesel,65617.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
53888,2011.0,ford,super duty f-350 drw king,,8 cylinders,diesel,79287.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
9995,2008.0,chevrolet,tahoe hybrid,,,hybrid,278000.0,clean,automatic,,,,or,44.312155,-120.852699
44999,2011.0,ford,super duty f-350 srw laria,,8 cylinders,diesel,103639.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
34999,2017.0,toyota,tacoma,,6 cylinders,gas,123235.0,clean,manual,4wd,truck,,or,47.81247,-122.32164
22500,2009.0,chevrolet,silverado 1500,,8 cylinders,gas,78274.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
16999,2004.0,ford,super duty f-250 xlt,,10 cylinders,gas,135224.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
38000,2011.0,ford,super duty f-250 srw,,8 cylinders,diesel,132425.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
34800,2015.0,ford,super duty f-250 srw laria,,8 cylinders,gas,132291.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
21750,2006.0,ford,super duty f-250 xlt,,8 cylinders,diesel,109531.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
48999,2012.0,ram,3500,,6 cylinders,diesel,68484.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
59999,2014.0,ram,3500,,6 cylinders,diesel,99622.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
64999,2018.0,ram,3500,,6 cylinders,diesel,77424.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
39999,2012.0,ram,3500,,6 cylinders,diesel,164294.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
24500,2008.0,ram,2500 laramie,,6 cylinders,diesel,265220.0,clean,automatic,4wd,truck,,or,47.81247,-122.32164
