price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
3995,2002.0,,ZX2,like new,4 cylinders,gas,42000.0,clean,automatic,fwd,coupe,red,il,39.4869,-88.1761
2200,2004.0,buick,park avenue,,,gas,180000.0,clean,automatic,,,,il,42.112,-87.9792
293,2017.0,mini,cooper s countryman,,4 cylinders,gas,59674.0,clean,automatic,4wd,SUV,black,il,41.6621,-87.7927
0,2015.0,mercedes-benz,s-class,,8 cylinders,gas,78807.0,clean,automatic,4wd,sedan,grey,il,,
3200,2005.0,toyota,camry le,good,4 cylinders,gas,199000.0,clean,automatic,fwd,sedan,custom,il,42.1458,-88.023
274,2015.0,cadillac,cts,,4 cylinders,gas,39269.0,clean,automatic,,sedan,black,il,41.8814,-87.643
42500,2015.0,,hino 268,,,diesel,274891.0,clean,automatic,,truck,yellow,il,41.9028,-88.1466
7900,2008.0,mercedes-benz,,excellent,6 cylinders,diesel,227000.0,clean,automatic,4wd,SUV,silver,il,40.7378,-96.8445
5550,2005.0,,MMW 325 XI,excellent,,gas,100000.0,clean,automatic,,sedan,blue,il,42.0086,-87.6947
12500,2016.0,jeep,compass,excellent,4 cylinders,gas,45600.0,clean,automatic,fwd,SUV,red,il,42.1598,-87.9644
4595,2007.0,toyota,corolla,good,4 cylinders,gas,139005.0,clean,automatic,fwd,sedan,black,il,42.027,-87.7221
9400,2006.0,toyota,tacoma,excellent,6 cylinders,gas,230000.0,clean,automatic,4wd,,,il,42.556,-87.8705
3795,2007.0,kia,spectra,good,4 cylinders,gas,100021.0,clean,automatic,fwd,sedan,red,il,42.0274,-87.722
19500,1988.0,mercedes-benz,benz 560 sl convertible,excellent,,gas,93000.0,clean,automatic,,,red,il,42.0362,-87.7328
5200,2009.0,nissan,rogue s,,,gas,165000.0,clean,automatic,,,,il,42.1817,-88.3304
17000,2005.0,jeep,wrangler rubicon,good,6 cylinders,gas,99150.0,clean,automatic,4wd,SUV,silver,il,42.3669,-87.9452
584,2018.0,audi,sq5,,6 cylinders,gas,40311.0,clean,automatic,4wd,SUV,grey,il,41.5637,-87.7247
6200,2007.0,chevrolet,srx,good,6 cylinders,gas,103000.0,clean,automatic,4wd,SUV,blue,il,42.2636,-88.0048
7000,2013.0,hyundai,elantra,excellent,4 cylinders,gas,102000.0,clean,automatic,fwd,sedan,blue,il,42.139526,-87.920569
3000,2006.0,nissan,altima 2.5 s,good,,gas,129000.0,clean,automatic,,,black,il,41.6129,-87.7367
3499,2007.0,toyota,corolla,good,4 cylinders,gas,189100.0,clean,automatic,fwd,sedan,silver,il,41.830322,-88.065001
218,1984.0,chevrolet,suburban,,8 cylinders,gas,36696.0,clean,automatic,,SUV,blue,il,42.0639,-87.9856
15900,2007.0,dodge,charger,,,gas,86000.0,clean,automatic,,,,il,41.793564,-87.740299
1250,2004.0,kia,optima,fair,6 cylinders,gas,150000.0,clean,manual,fwd,sedan,black,il,41.739142,-88.120394
2900,2012.0,nissan,altima,,,gas,1.0,clean,automatic,fwd,sedan,,il,41.622595,-87.633814
423,2021.0,jeep,compass,,4 cylinders,gas,10.0,clean,automatic,4wd,SUV,white,il,41.7602,-88.0159
10700,2007.0,mercedes-benz,benz ml500,excellent,8 cylinders,gas,110000.0,clean,automatic,4wd,SUV,black,il,41.9778,-87.475
4000,2004.0,toyota,camry,like new,4 cylinders,gas,122333.0,clean,automatic,fwd,sedan,grey,il,41.5076,-88.2169
7500,1987.0,volkswagen,vanagon syncro,good,4 cylinders,gas,130000.0,clean,manual,4wd,bus,blue,il,42.0384,-88.2606
2700,2012.0,nissan,altima,,,gas,1.0,clean,,fwd,sedan,silver,il,41.622595,-87.633814
