price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
11999,2015.0,kia,optima,,,gas,108585.0,clean,automatic,,sedan,silver,ca,33.13116,-117.0865
25970,2017.0,lexus,nx 200t,,4 cylinders,gas,40351.0,clean,automatic,fwd,wagon,white,ca,32.82387,-117.1552
16800,2017.0,nissan,altima,excellent,4 cylinders,gas,40000.0,clean,automatic,,,black,ca,32.9504,-117.0734
3000,2011.0,chevrolet,camaro,excellent,6 cylinders,gas,101310.0,clean,automatic,,,,ca,32.609155,-117.080827
12990,2014.0,mini,countryman,,4 cylinders,gas,99386.0,clean,automatic,fwd,wagon,black,ca,32.82387,-117.1552
24590,2017.0,toyota,avalon xle touring sedan,good,6 cylinders,other,42253.0,clean,other,fwd,sedan,silver,ca,32.74,-117.17
24990,2014.0,toyota,tacoma access cab pickup,good,,gas,42932.0,clean,manual,,pickup,white,ca,32.74,-117.17
602,2018.0,ford,explorer sport,excellent,6 cylinders,gas,336873.0,,automatic,4wd,SUV,,ca,32.837842,-116.966373
7900,1957.0,ford,f450,,,gas,1000.0,missing,manual,,,,ca,33.2131,-117.2243
32990,2009.0,bmw,m3 coupe 2d,good,8 cylinders,gas,45719.0,clean,other,rwd,coupe,black,ca,32.74,-117.17
12900,2013.0,chevrolet,equinox only 83k,excellent,4 cylinders,gas,83187.0,,automatic,,SUV,,ca,33.873436,-117.542806
19990,2015.0,,Scion tC Hatchback Coupe 2D,good,,gas,17340.0,clean,other,fwd,coupe,,ca,32.74,-117.17
22990,2017.0,subaru,forester 2.5i premium,good,,gas,26497.0,clean,other,,hatchback,,ca,32.74,-117.17
27590,2017.0,ford,explorer xlt sport utility,good,6 cylinders,gas,23596.0,clean,other,fwd,other,,ca,32.74,-117.17
29990,2017.0,nissan,titan crew cab sv pickup,good,8 cylinders,gas,35045.0,clean,automatic,,pickup,brown,ca,32.74,-117.17
28990,2018.0,subaru,brz limited coupe 2d,good,,gas,16589.0,clean,other,rwd,coupe,,ca,32.74,-117.17
3800,2006.0,mazda,6,excellent,,gas,130000.0,clean,automatic,,,,ca,32.8402,-116.9637
0,2013.0,lexus,rx,,,gas,117296.0,clean,automatic,fwd,wagon,,ca,33.19495,-117.37837
1480,1994.0,honda,accord,good,4 cylinders,gas,148123.0,clean,automatic,fwd,,blue,ca,32.6084,-117.0565
0,2004.0,chevrolet,kodiak,,,diesel,10.0,clean,automatic,,,,ca,32.6401,-117.0842
