price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
27999,2016.0,lexus,nx 200t,excellent,,gas,43771.0,clean,automatic,,wagon,silver,fl,28.466088,-81.396429
17999,2018.0,nissan,altima,excellent,,gas,34515.0,clean,other,,sedan,black,fl,28.466088,-81.396429
22999,2015.0,lexus,is 250,excellent,,gas,30920.0,clean,other,,sedan,white,fl,28.466088,-81.396429
24999,2015.0,mercedes-benz,c-class,excellent,,gas,37701.0,clean,automatic,4wd,sedan,black,fl,28.466088,-81.396429
42999,2018.0,dodge,durango,excellent,8 cylinders,gas,34526.0,clean,other,,wagon,white,fl,28.466088,-81.396429
19999,2014.0,bmw,5 series,excellent,,gas,67000.0,clean,other,,sedan,white,fl,28.466088,-81.396429
17999,2015.0,bmw,3 series,excellent,,gas,56505.0,clean,automatic,4wd,sedan,black,fl,28.466088,-81.396429
25499,2015.0,lexus,gs 350,excellent,,gas,77613.0,clean,other,,sedan,white,fl,28.466088,-81.396429
9500,2012.0,ford,f-150,excellent,8 cylinders,gas,120000.0,clean,automatic,4wd,pickup,white,fl,28.547,-81.257
15900,2013.0,bmw,528 i,like new,4 cylinders,gas,51000.0,clean,automatic,rwd,sedan,black,fl,28.7577,-81.3508
20000,1994.0,gmc,p3500,fair,8 cylinders,diesel,160000.0,clean,automatic,rwd,truck,custom,fl,28.4944,-81.2902
11450,2017.0,chrysler,200,,,gas,73304.0,clean,automatic,fwd,sedan,,fl,28.329026,-81.404237
2700,2004.0,honda,accord,excellent,4 cylinders,gas,147000.0,clean,automatic,,sedan,green,fl,28.5754,-81.3955
50995,2018.0,gmc,sierra 1500,,8 cylinders,gas,32288.0,clean,automatic,4wd,truck,,fl,28.763821,-81.282651
23995,2018.0,gmc,terrain,,4 cylinders,gas,19324.0,clean,automatic,fwd,SUV,,fl,28.763821,-81.282651
53888,2016.0,ford,f-250,,,diesel,58060.0,clean,automatic,4wd,pickup,,fl,27.26977,-82.48229
9000,2017.0,nissan,versa,,,gas,79825.0,clean,automatic,fwd,sedan,blue,fl,28.567037,-81.291542
11900,1971.0,lincoln,/mercury comet,like new,6 cylinders,gas,68713.0,clean,automatic,rwd,coupe,white,fl,28.5801,-81.4846
19990,2018.0,subaru,legacy 2.5i sedan 4d,good,,other,21184.0,clean,automatic,,sedan,black,fl,28.5,-81.37
17990,2012.0,volkswagen,touareg tdi sport suv,good,6 cylinders,gas,93185.0,clean,other,,other,white,fl,28.5,-81.37
4795,2008.0,nissan,versa s,excellent,4 cylinders,gas,69000.0,clean,automatic,fwd,hatchback,black,fl,28.3048,-81.423
24888,2020.0,nissan,altima,,,gas,33545.0,clean,automatic,fwd,sedan,red,fl,28.569727,-81.277004
19888,2020.0,toyota,corolla,,,gas,4174.0,clean,automatic,fwd,sedan,blue,fl,28.569727,-81.277004
29888,2020.0,nissan,murano,,,gas,7393.0,clean,automatic,fwd,SUV,black,fl,28.569727,-81.277004
11400,2015.0,toyota,corolla,,,gas,79498.0,clean,automatic,fwd,sedan,red,fl,28.567037,-81.291542
95000,1981.0,jeep,cj7,like new,8 cylinders,gas,50.0,clean,automatic,4wd,SUV,silver,fl,28.718115,-81.337795
55000,2018.0,ram,3500,,,diesel,36991.0,clean,automatic,4wd,pickup,black,fl,28.329026,-81.404237
25,2014.0,ford,explorer,excellent,6 cylinders,gas,84000.0,clean,automatic,4wd,SUV,silver,fl,28.4522,-81.4678
11500,2014.0,toyota,corolla,,,gas,98001.0,clean,automatic,fwd,sedan,red,fl,28.567037,-81.291542
13995,2011.0,ford,f150 platinum,good,6 cylinders,gas,182510.0,clean,automatic,rwd,pickup,,fl,28.733408,-81.30486
9995,2004.0,ram,1500,good,8 cylinders,gas,191254.0,clean,automatic,rwd,pickup,,fl,28.733408,-81.30486
13995,2009.0,nissan,titan le,good,8 cylinders,gas,153581.0,clean,automatic,rwd,pickup,,fl,28.733408,-81.30486
12500,2000.0,ford,f-250 xl crew cab,good,8 cylinders,diesel,250000.0,clean,manual,4wd,truck,white,fl,27.286068,-80.358957
3400,2001.0,mercedes-benz,e320,good,6 cylinders,gas,154000.0,clean,automatic,4wd,,silver,fl,29.16,-81.0269
6995,2009.0,hyundai,tucson,excellent,4 cylinders,gas,87600.0,clean,automatic,fwd,SUV,,fl,28.697529,-81.326026
2690,2004.0,ford,explorer,excellent,6 cylinders,gas,157000.0,clean,automatic,rwd,,brown,fl,28.712,-81.3552
