price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,lat,long
5600,2007.0,subaru,forester,excellent,4 cylinders,gas,126545.0,clean,automatic,4wd,wagon,grey,nc,35.448318,-82.594013
27995,2012.0,ford,super duty f-250,,8 cylinders,gas,41511.0,clean,other,rwd,truck,white,nc,35.534152,-82.432096
4250,2002.0,mercury,grand marquis,excellent,8 cylinders,gas,97000.0,clean,automatic,rwd,sedan,brown,nc,35.302069,-82.449732
15590,2016.0,,Scion iM Hatchback 4D,good,,other,64923.0,clean,other,fwd,hatchback,blue,nc,35.57,-82.54
24990,2014.0,acura,mdx sh-awd sport utility,good,6 cylinders,gas,52396.0,clean,automatic,,SUV,silver,nc,35.57,-82.54
15000,2017.0,ford,fusion se,excellent,4 cylinders,gas,55000.0,salvage,automatic,fwd,sedan,blue,nc,35.546548,-82.622625
38590,2019.0,acura,mdx sh-awd w/technology,good,,other,14906.0,clean,other,,other,white,nc,35.57,-82.54
23990,2014.0,acura,mdx sh-awd sport utility,good,6 cylinders,gas,62390.0,clean,other,,SUV,,nc,35.57,-82.54
17840,2013.0,ford,e350 super duty cargo,good,8 cylinders,gas,141482.0,clean,automatic,rwd,van,white,nc,35.174714,-80.875926
32590,2017.0,infiniti,q50 red sport 400 sedan,good,,other,25627.0,clean,other,rwd,sedan,red,nc,35.57,-82.54
24500,2016.0,ford,f-250,,8 cylinders,gas,182000.0,clean,automatic,rwd,,,nc,36.1055,-83.946
32999,2018.0,audi,q5,good,4 cylinders,gas,38252.0,clean,automatic,4wd,SUV,black,nc,34.82378,-82.344151
25149,2016.0,jeep,wrangler,good,6 cylinders,gas,88201.0,clean,automatic,4wd,SUV,red,nc,34.82378,-82.344151
30990,2018.0,infiniti,q50 3.0t sport sedan 4d,good,6 cylinders,gas,16778.0,clean,other,,sedan,,nc,35.57,-82.54
9750,2010.0,honda,accord,excellent,6 cylinders,gas,141677.0,clean,automatic,fwd,sedan,white,nc,35.4637,-82.5354
25500,2019.0,kia,optima sx turbo,excellent,4 cylinders,gas,23275.0,clean,automatic,fwd,sedan,silver,nc,35.6172,-82.407
24990,2018.0,infiniti,q50 2.0t luxe sedan 4d,good,,other,34955.0,clean,other,,sedan,,nc,35.57,-82.54
11995,2012.0,toyota,camry le,,,gas,99604.0,,automatic,fwd,sedan,white,nc,35.721652,-81.345462
6500,2008.0,toyota,avalon touring,good,other,gas,185000.0,clean,automatic,rwd,sedan,grey,nc,35.577192,-82.576504
5595,2004.0,toyota,camry le,,,gas,192600.0,,automatic,fwd,sedan,white,nc,35.721652,-81.345462
14995,2014.0,nissan,pathfinder sv 4wd,,,gas,92402.0,,other,4wd,,black,nc,35.721652,-81.345462
8595,2009.0,mini,cooper base,,,gas,74481.0,,automatic,fwd,hatchback,white,nc,35.721652,-81.345462
0,2003.0,honda,accord,,4 cylinders,gas,113856.0,clean,automatic,fwd,coupe,black,nc,35.275784,-81.534382
13995,2012.0,jeep,grand cherokee laredo 4wd,,,gas,123803.0,,automatic,4wd,,silver,nc,35.721652,-81.345462
14595,2012.0,honda,pilot ex-l 4wd 5-spd at with navigat,,,gas,105667.0,,automatic,4wd,,white,nc,35.721652,-81.345462
5995,2006.0,honda,pilot ex 4wd w/leather and navigatio,,,gas,218884.0,,automatic,4wd,,,nc,35.721652,-81.345462
8995,2010.0,honda,element ex 4wd at,,,gas,269247.0,,automatic,4wd,,orange,nc,35.721652,-81.345462
9995,2010.0,honda,cr-v lx 4wd 5-speed at,,,gas,123226.0,,automatic,4wd,,black,nc,35.721652,-81.345462
